year,month,day,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,windSpeed,day_of_year,day_of_year,H_orig,LE_orig
2024,5,16,44,1,-1.2963333333333333,-4.120851224259003,1.1841151016109386,3.289333333333333,137,137,-65.64039,44.891000000000005
2023,2,26,35,0,13.427333333333335,-5.318666666666667,3.264296403393416,1.7379999999999998,57,57,-10.64292,20.305
2023,6,26,30,1,306.23333333333335,-26.118231011318418,9.766188697059718,5.575333333333333,177,177,21.91667,190.07
2024,6,15,32,1,469.1333333333334,-6.717852921736488,10.962349134580503,5.1000000000000005,167,167,112.8858,106.06
2023,6,7,3,1,-1.1586666666666667,-33.37281274842835,3.7158932548363914,1.9116666666666664,158,158,-15.44883,-10.994000000000002
2024,6,13,18,1,498.3,7.54850199073102,4.196741676180487,2.6406666666666667,165,165,181.9799,86.46600000000001
2024,6,29,27,1,686.6666666666666,-9.352038575010534,14.531002070374985,2.1163333333333334,181,181,199.6474,148.93
2024,5,8,18,0,665.9139999999999,21.582000000000004,7.170637895985495,1.518,129,129,102.4702,116.31
2024,6,28,45,0,-4.845,-36.75066666666667,2.583897016365013,1.2386666666666668,180,180,-14.840079999999999,4.3656
2023,7,19,31,1,501.59999999999997,-46.90164885314571,5.498203428501389,3.4116666666666666,200,200,135.4427,167.55
2023,5,4,20,0,656.6803333333334,20.476666666666663,8.324898546644771,1.97,124,124,100.7507,116.96
2024,5,29,11,1,87.60333333333334,1.2470197040227553,3.2299881374727004,3.6169999999999995,150,150,-23.9536,47.42
2024,5,18,29,0,239.297,35.397,7.165393747494976,1.6213333333333335,139,139,20.04048,58.095
2023,7,13,38,1,33.843333333333334,-32.90548019123882,5.055890241688093,4.306,194,194,-20.96955,26.013
2024,5,6,36,0,39.068000000000005,4.142,4.94449121622473,1.2026666666666668,127,127,-7.3023,17.468
2023,7,29,31,0,277.895,22.582666666666665,12.598663883309301,2.622333333333333,210,210,-4.10444,138.39
2024,4,5,15,0,112.53633333333335,3.766666666666667,1.6116248162695435,1.5826666666666667,96,96,-7.95592,17.928
2024,5,11,37,1,138.13333333333333,-11.949551861314541,9.455684255646082,3.0410000000000004,132,132,11.145999999999999,25.641
2024,4,30,12,1,80.2,-5.004679969658451,3.7836731873057214,2.8823333333333334,121,121,-17.456529999999997,11.661
2023,6,16,41,1,2.1696666666666666,-28.84320387807773,3.3300136129431266,3.535,167,167,-84.5546,81.251
2024,6,30,2,0,-1.4843333333333335,-9.133333333333333,8.09768842692608,1.2706666666666668,182,182,-31.39425,18.01
2023,6,13,34,1,298.46666666666664,-24.28819492603389,17.453116086140742,2.9516666666666667,164,164,38.84004,124.43
2024,4,19,17,0,23.947333333333336,-13.457666666666668,0.5659154150751133,2.1293333333333333,110,110,-8.88342,16.9
2024,4,24,24,1,352.8,7.537795299762606,1.9648106266062495,3.642,115,115,196.9372,55.753
2023,7,22,16,1,297.9,-44.69524289639284,2.9751803713235603,4.027333333333334,203,203,36.54914,77.539
2023,5,29,43,0,-4.9239999999999995,-10.788000000000002,6.796864061678068,1.1273333333333333,149,149,-41.07407,16.195999999999998
2023,7,24,30,0,516.5323333333333,52.56233333333333,18.247778146233657,3.107666666666667,205,205,33.8799,204.82
2023,7,3,45,1,-1.6716666666666666,-29.450851986272323,8.334233532872945,4.283333333333332,184,184,-50.14867,7.8568
2024,5,30,46,1,-0.73,-0.23217067771299454,0.5082632442404265,3.536,151,151,-13.676479999999998,-1.8294
2023,6,25,27,0,950.677,42.35666666666667,20.120771134408407,1.2700000000000002,176,176,160.388,317.7
2024,4,30,17,0,527.1053333333333,28.708333333333332,5.888423320117841,1.3416666666666668,121,121,60.814069999999994,74.911
2023,2,22,7,0,-0.3143333333333333,-0.5516666666666666,0.6825250116183277,1.198,53,53,-3.70891,2.8766
2024,6,24,31,0,614.029,87.39,22.832844038191723,1.202,176,176,94.92466,193.18
2024,4,11,43,1,-2.580666666666667,-2.6079437976445727,4.600965493573085,2.236333333333333,102,102,-16.54822,-5.8444
2024,5,9,32,0,543.8356666666666,54.84666666666667,15.92733500489918,1.4616666666666667,130,130,23.518539999999998,78.186
2023,5,28,17,0,632.7883333333333,5.206333333333333,6.599800872467533,1.2693333333333334,148,148,86.46001,98.389
2023,5,27,33,1,445.0333333333333,-36.85392650866448,10.966550698260978,2.451,147,147,134.5361,91.12200000000001
2024,4,16,6,1,-0.17566666666666664,14.468665719370156,0.9952727559798609,4.9753333333333325,107,107,-31.738540000000004,28.389
2023,6,17,32,0,337.19633333333337,23.212333333333333,17.95240394573152,1.2436666666666667,168,168,39.694990000000004,118.72
2023,7,17,29,1,650.4000000000001,-47.67711117628656,14.095299006056258,4.877333333333333,198,198,150.5104,207.07
2023,5,19,30,0,428.1086666666667,26.138666666666666,10.87386413270733,2.244666666666667,139,139,50.23195,140.66
2024,5,1,17,1,529.0,-9.902999912079732,7.930237153666132,2.8046666666666664,122,122,162.5764,154.09
2024,5,18,21,0,385.4203333333333,40.261,7.362693265728149,0.9776666666666666,139,139,64.66776,64.372
2023,2,20,37,0,-0.617,0.987,1.2509846425765865,2.9803333333333337,51,51,-9.3872,10.044
2024,6,8,25,1,888.0,-6.35728101707894,12.415187025961279,4.139,160,160,260.1169,129.34
2023,7,30,44,0,-1.5220000000000002,-19.591333333333335,6.816018783649332,1.0759999999999998,211,211,-19.30399,22.866
2024,4,26,40,1,-1.107,-5.041493472422008,5.069042012664623,1.64,117,117,-3.9967900000000003,0.58653
2024,6,20,17,1,527.0666666666666,1.8606914096107032,3.301226842076529,3.1799999999999997,172,172,163.3166,90.915
2024,5,27,36,0,58.81233333333333,0.9633333333333334,5.557821152727147,1.8533333333333335,148,148,-11.76338,25.595
2023,3,12,46,0,-1.8849999999999998,3.2176666666666662,1.7436026105850289,2.5886666666666667,71,71,-43.13213,11.52
2024,5,2,17,0,565.6256666666667,24.126333333333335,8.155707248936984,2.6133333333333333,123,123,71.68078,99.044
2024,4,6,25,0,595.4926666666667,53.79566666666667,14.792582941577638,2.6643333333333334,97,97,51.9977,179.77
2024,4,3,42,0,-1.3023333333333333,-3.5096666666666665,1.3546329437345346,1.4893333333333334,94,94,-16.21505,20.307000000000002
2023,7,6,47,1,-2.6826666666666665,-43.63965602557764,9.35484750965,2.328,187,187,-5.072019999999999,2.7754
2023,3,21,3,0,-0.4896666666666667,-2.096,1.6278676426381509,0.7220000000000001,80,80,-5.50203,5.7829
2023,7,2,18,1,385.9666666666667,-29.038010202629277,5.442303826749908,5.626333333333332,183,183,41.242129999999996,168.39
2024,6,8,15,0,472.63699999999994,3.8136666666666663,6.775745171452826,0.7573333333333333,160,160,72.09705,108.02
2024,6,30,16,0,233.26566666666668,15.952333333333334,1.9551538320924564,1.246,182,182,28.57909,73.626
2023,7,23,37,0,23.774,0.19766666666666674,10.315040734352205,2.1366666666666667,204,204,-18.9595,34.455
2023,6,8,30,1,667.5666666666667,-34.996247029628634,15.426507667522898,3.035,159,159,169.4409,172.22
2024,5,14,43,0,-5.427666666666667,-17.227,11.250410548352038,3.717,135,135,-64.06067,27.42
2024,5,15,4,1,-3.095,-5.948451282073706,7.815913737993222,4.129333333333333,136,136,-61.18232,15.058
2023,3,12,18,0,141.90866666666668,-13.621333333333332,2.335755730580389,1.673,71,71,2.76618,38.704
2023,7,4,19,0,448.1993333333333,5.469,8.657397194400705,2.3186666666666667,185,185,55.12749,116.91
2023,3,16,25,0,572.4290000000001,11.764333333333333,5.391764902593865,3.9186666666666667,75,75,124.7706,94.046
2024,6,12,31,1,466.73333333333335,1.7123924151592034,6.122817036583159,4.6193333333333335,164,164,91.32114,50.417
2024,5,3,44,1,-0.8130000000000001,-0.7279503060624406,1.9146937558211743,2.033,124,124,-14.20437,7.0806
2024,5,3,30,0,62.46033333333333,0.48766666666666664,3.9048698534984965,1.6463333333333334,124,124,-4.03975,32.053000000000004
2023,7,14,37,0,137.20066666666668,-6.239,19.993993632833245,1.4876666666666667,195,195,-21.91648,45.541000000000004
2024,6,13,28,1,636.1666666666666,1.2004230494934818,8.14729348133707,2.510666666666667,165,165,180.2691,90.28399999999999
2023,5,18,22,1,686.6,-28.02048727190105,5.248168813949641,2.0273333333333334,138,138,384.5933,67.633
2023,7,5,1,1,-1.0433333333333332,-42.41104466664841,7.737189299143205,4.211666666666667,186,186,-36.82264,25.81
2024,4,23,4,1,-2.5060000000000002,14.62374212293255,2.1472570976628678,2.077,114,114,-7.347230000000001,1.7327
2024,5,12,38,0,23.35166666666667,-2.5096666666666665,9.257418468624891,2.399,133,133,-38.16085,22.498
2024,4,10,26,1,220.23333333333335,1.1516221614921491,3.4949957988008915,3.686666666666666,101,101,88.19745,16.215999999999998
2023,6,2,47,1,-2.728666666666667,-33.18263777780364,6.234165328669412,3.129,153,153,-79.40009,75.982
2024,5,16,23,0,321.49133333333333,41.72666666666667,11.431070682547428,2.892666666666667,137,137,25.88089,85.98700000000001
2023,5,19,11,1,102.81666666666666,-28.445341629792058,3.9370365671097955,2.189,139,139,-16.56475,14.117
2024,6,9,37,0,149.51533333333336,-3.8733333333333335,13.256266818078084,1.3793333333333333,161,161,-20.352729999999998,59.02
2023,7,18,22,0,880.1753333333332,103.38766666666668,14.465883203921056,1.7396666666666667,199,199,151.5644,219.29
2024,5,15,2,1,-2.683,-6.693545352526612,8.501402748409555,4.553999999999999,136,136,-66.60803,12.677
2024,5,2,11,0,68.54433333333333,-14.541333333333334,3.1727846595091656,3.3030000000000004,123,123,-39.521029999999996,18.541
2023,6,6,20,0,203.1303333333333,17.156000000000002,10.359678627439868,0.8053333333333333,157,157,11.88849,35.884
2024,4,12,45,1,-1.6883333333333332,-6.372071248534584,2.8427591172121467,4.485666666666667,103,103,-39.80232,-0.94247
2024,4,6,24,0,524.4163333333335,56.33233333333334,13.011689988850037,2.348333333333333,97,97,36.17625,140.62
2024,5,3,16,0,78.47133333333333,3.2743333333333333,1.8288972341198573,1.8323333333333334,124,124,5.1616,25.971
2024,4,1,7,1,-1.022,-2.475371339918452,2.700507360459847,2.203,92,92,-13.26276,1.2079
2023,5,31,20,0,832.1206666666667,28.48,14.175226590976283,2.0966666666666667,151,151,124.9591,172.37
2023,2,20,6,0,-0.7086666666666667,-3.422333333333333,1.106368196824203,1.675,51,51,-11.54165,12.388
2024,4,24,3,1,-0.6476666666666666,8.428672419829937,2.611968393747717,3.6170000000000004,115,115,-14.2759,-1.8
2023,5,28,24,1,887.6666666666666,-33.35464915724618,13.271089820307811,2.0283333333333333,148,148,274.3147,195.82
2023,6,2,30,0,255.63666666666666,16.04,8.629139834965764,1.86,153,153,29.06097,76.673
2024,5,25,20,0,787.0683333333333,53.403333333333336,8.316707833291362,1.2193333333333334,146,146,104.4779,176.43
2024,6,16,12,1,148.70000000000002,0.06372351370467556,4.803837410766926,4.285666666666667,168,168,2.3974599999999997,28.098000000000003
2024,6,5,47,1,-2.9759999999999995,0.9769579263128421,0.9295061165774037,2.923,157,157,-93.71361999999999,46.282
2023,6,1,30,0,726.4676666666666,38.48,6.689855442584552,1.8066666666666666,152,152,137.3945,92.84200000000001
2024,5,1,30,1,564.9333333333333,-21.687132099544588,14.503335502586625,3.5340000000000003,122,122,162.5428,194.91
2024,5,23,6,1,-2.1236666666666664,-0.34302044921252245,1.7842387915968736,4.7443333333333335,144,144,-52.29222,10.624
2023,5,7,24,0,248.7106666666667,2.749333333333333,2.0573115028508298,2.9979999999999998,127,127,41.38033,45.207
2023,2,21,29,0,97.57033333333334,15.166333333333332,2.2199828515180595,2.1973333333333334,52,52,12.730189999999999,22.94
2024,4,13,0,0,-2.500666666666667,-4.6273333333333335,2.6476267405999074,0.745,104,104,-12.78473,1.9926
2023,5,11,19,0,174.39133333333334,7.484666666666667,0.6372269239414123,0.5376666666666666,131,131,15.563139999999999,41.221000000000004
2024,4,13,34,1,169.36666666666665,-18.561808215504467,9.637376379020765,4.193666666666666,104,104,42.64349,27.034000000000002
2024,4,1,42,0,-0.6309999999999999,-7.955333333333333,0.7198077018301561,1.5166666666666666,92,92,-20.918039999999998,14.843
2024,5,4,24,1,481.26666666666665,-1.6888337501841653,6.340010861374079,2.2046666666666668,125,125,196.5551,118.38
2023,6,4,47,1,-2.9819999999999998,-35.84653466465144,10.741997875240013,2.486666666666667,155,155,-27.626170000000002,1.9241
2023,7,2,31,0,333.63233333333335,8.870666666666667,10.641536859473996,2.808666666666667,183,183,20.064989999999998,120.33
2024,4,22,42,1,-2.315,7.790080914212089,1.9708546184802263,1.7309999999999999,113,113,-28.693740000000002,4.6844
2023,5,10,29,0,544.3213333333334,27.452,7.649166583944812,1.0496666666666667,130,130,63.326809999999995,125.24
2023,7,30,41,1,-1.3033333333333335,-43.21111105752604,6.3465383466600915,3.85,211,211,-44.24706,11.564
2023,7,6,32,1,303.76666666666665,-44.0415707085493,12.672452587127177,2.131666666666667,187,187,37.24219,98.494
2024,6,21,0,1,-0.6723333333333333,-6.187303182499079,3.640914272877618,3.3213333333333335,173,173,-7.7884199999999995,-0.080404
2024,4,23,22,0,741.8583333333332,23.307000000000002,5.260600554824317,1.4543333333333333,114,114,166.1033,129.5
2024,5,8,45,0,-4.736666666666667,-26.560999999999996,2.481156667613993,1.311,129,129,-21.394460000000002,2.814
2023,3,15,6,0,-3.473333333333333,-14.915333333333331,1.437464900967897,0.7246666666666668,74,74,-11.446810000000001,2.165
2024,5,15,16,0,556.0526666666666,3.699,10.893548378354092,3.405666666666667,136,136,82.33064,109.12
2023,7,26,41,1,-0.6843333333333333,-42.012675864027,5.122768539830981,3.529,207,207,-26.19228,6.0171
2023,7,18,35,1,277.49999999999994,-51.390950471351154,15.178014479863247,2.0306666666666664,199,199,43.92714,75.756
2023,7,25,47,1,-2.4789999999999996,-41.18127546923744,2.4493441332216115,3.324666666666667,206,206,-32.62832,7.5021
2024,4,2,34,0,80.61266666666667,8.148333333333333,2.7616046199883275,1.971,93,93,-11.60684,44.558
2023,6,24,19,0,753.9753333333334,20.511666666666667,10.673416751099413,1.2273333333333334,175,175,91.69436,158.8
2023,7,31,37,1,25.69333333333333,-42.18664109590747,4.648730406516378,4.949666666666666,212,212,-37.71994,31.276
2024,6,6,15,1,517.9,7.340293491448753,4.8517707314440575,1.4953333333333332,158,158,120.1777,23.55
2024,5,17,43,1,-1.9686666666666666,-4.9887052505895,3.113566135161973,3.7119999999999997,138,138,-43.91435,6.9458
2024,4,27,4,1,-2.326,0.48684878559198314,3.922640523813687,2.8193333333333332,118,118,-48.29865,2.8812
2024,5,8,28,1,564.6666666666666,-4.286052949732088,9.642563060686882,1.7683333333333333,129,129,193.9689,96.441
2024,5,19,43,1,-0.46399999999999997,-4.095540520784928,1.0838737065162949,2.045,140,140,-13.44266,2.2634
2023,6,17,29,0,463.7823333333333,39.791,19.342488893862814,1.4296666666666666,168,168,172.2293,78.794
2024,6,9,18,1,699.9333333333334,2.5258260045067367,6.964118737006852,1.8339999999999999,161,161,201.6361,107.95
2024,5,26,46,1,-1.280333333333333,-8.76960835039962,4.8813581638249985,2.153,147,147,-7.3806899999999995,7.3793
2023,5,28,36,0,232.702,17.840999999999998,16.08655659921134,1.0803333333333334,148,148,-11.98851,24.233
2023,6,16,15,1,211.6,-26.16193941400384,5.352216557140258,1.941,167,167,40.5086,38.089
2023,5,26,36,0,212.6046666666667,11.540999999999999,10.705381877050366,1.111,146,146,-13.315,41.091
2023,2,25,15,0,16.305666666666664,-9.781333333333333,0.18084754466045005,1.5636666666666665,56,56,-7.23157,9.5692
2024,5,15,15,0,472.41533333333336,-2.5723333333333334,10.078670335817504,3.0773333333333337,136,136,64.87181,102.53
2024,4,27,12,1,128.33333333333334,3.7747161321789946,2.759645255047489,2.539333333333333,118,118,8.615269999999999,-0.64687
2023,7,13,16,0,535.9653333333334,48.54,9.440945496195374,1.8006666666666666,194,194,63.41741,122.3
2023,4,28,0,0,-3.4706666666666663,-8.098666666666666,3.9355973085561082,2.735,118,118,-28.978270000000002,12.682
2023,7,23,32,0,275.9113333333333,17.007666666666665,10.77151560794599,2.6210000000000004,204,204,8.60971,121.99
2024,6,2,34,1,77.86333333333333,-1.9845233893031118,0.8774468074023787,2.782666666666667,154,154,8.68029,19.543
2023,6,2,25,0,495.9086666666667,16.594,7.249727066908616,1.6613333333333333,153,153,97.98952,102.28
2024,6,10,20,0,665.3576666666667,41.37133333333333,9.98288842667557,1.5153333333333334,162,162,92.88615,136.47
2024,4,7,10,0,-5.3936666666666655,-2.382,13.705455649511071,1.4316666666666666,98,98,-36.02496,11.134
2023,2,26,40,0,-5.202333333333333,-11.854666666666667,1.9649449519612858,0.9133333333333332,57,57,-17.39537,3.2601
2023,5,25,7,1,-1.4020000000000001,-30.716441811711814,0.5992349716986105,2.412333333333333,145,145,-29.4032,-8.3935
2024,5,19,20,1,243.79999999999998,-0.5530291566840161,1.3713169583941323,0.5496666666666667,140,140,76.06036999999999,96.07600000000001
2024,4,29,34,1,113.90000000000002,-15.881773034154408,9.565665135250159,1.5313333333333332,120,120,9.68581,13.527999999999999
2024,6,5,27,1,296.09999999999997,-3.2471734444243947,1.826374451169654,3.72,157,157,92.30755,57.758
2023,3,17,35,0,21.261666666666667,13.085666666666667,8.371002641262386,1.454,76,76,-14.6649,13.623
2024,6,17,28,1,406.26666666666665,-9.377806169520182,3.3066092433112964,2.9179999999999997,169,169,16.72749,206.02
2023,7,13,42,1,-1.0953333333333333,-31.271842458418266,4.080691894786495,3.0866666666666673,194,194,-65.7047,56.461999999999996
2023,7,19,21,0,79.139,8.818,7.623703085701212,1.578,200,200,-14.34946,52.818999999999996
2024,4,16,29,1,299.6666666666667,10.698062348636318,0.5714876754537155,1.926,107,107,-50.441520000000004,25.180999999999997
2023,5,18,17,1,672.2,-26.796145442373234,3.2545935129654033,2.388,138,138,342.5986,74.771
2024,4,23,19,1,693.8333333333334,15.513901319458897,3.977841367486283,2.0616666666666665,114,114,277.6157,21.149
2023,2,20,43,0,-0.5863333333333333,0.20766666666666667,0.7713130638934551,2.4283333333333332,51,51,-10.001719999999999,8.2455
2023,7,26,4,1,-2.159,-39.75879852952307,1.467431566332241,4.353000000000001,207,207,-45.86267,4.4539
2023,6,7,7,1,-0.162,-32.96235900665393,2.8979790274912443,2.3593333333333337,158,158,-4.7344,-8.4777
2023,7,13,21,0,586.6266666666667,60.01266666666667,11.934528892442989,2.457666666666667,194,194,72.28577,159.31
2023,6,8,22,1,482.7333333333333,-31.928119782845716,3.2753092335949017,2.208333333333333,159,159,73.15779,152.07
2024,6,9,27,1,849.0,-1.4612663366814336,10.55432173633022,3.763333333333333,161,161,305.8846,175.65
2024,4,18,32,0,274.6356666666667,21.960333333333327,6.615669915905502,1.7476666666666667,109,109,26.28577,93.305
2023,6,12,0,1,-2.7246666666666663,-14.210006956502102,11.256170301936738,3.0246666666666666,163,163,-77.4347,24.539
2024,4,15,10,0,-0.04999999999999997,-11.709999999999999,0.14782502312236723,0.6569999999999999,106,106,-10.10256,9.5036
2023,5,26,4,1,-1.8293333333333335,-31.948743780801603,1.1160762313807613,3.6350000000000002,146,146,-45.2858,-1.5603
2024,5,23,23,1,905.6666666666666,-2.90963751766518,7.845048860569149,3.185333333333334,144,144,287.6467,105.1
