"year","day_of_year","location","X30min","H_f","LE_f"
2023,160,1,30,47.494724,76.0196
2023,160,1,31,48.0075857142857,85.6875714285714
2023,160,1,32,77.9697390909091,91.688
2023,160,1,33,139.3294,135.75
2023,160,1,34,88.14509,105.3745
2023,160,1,35,45.6222325,86.02525
2023,160,1,36,20.45599,56.195
2023,160,1,37,12.13525,52.518
2023,160,1,38,-22.4633,35.4645
2023,160,1,39,-39.63664,18.4315
2023,160,1,40,-20.1861061702128,16.1866728444444
2023,160,1,41,-38.8292114285714,21.9213
2023,160,1,42,-37.65833375,23.1974
2023,160,1,44,-37.65833375,23.1974
2023,160,1,45,-38.9363325,17.4474454545455
2023,160,1,46,-41.188425625,18.0865733333333
2023,160,1,47,-41.7079235483871,13.89535
2023,161,1,0,-40.6813858823529,11.8453244897959
2023,161,1,2,-38.6568157377049,10.5253731666667
2023,161,1,3,-39.5295758571429,11.7647665217391
2023,161,1,4,-39.4138285915493,11.7110584285714
2023,161,1,5,-39.7767573972603,12.5352109722222
2023,161,1,6,-39.4042807894737,11.2896998666667
2023,161,1,7,-39.6663935365854,10.983063625
2023,161,1,8,-38.2206232876712,9.89070549295775
2023,161,1,10,-4.985374,31.58946
2023,161,1,11,18.1815157142857,47.3867692307692
2023,161,1,12,41.706145,58.0998461538462
2023,161,1,13,60.6827122222222,71.9976666666667
2023,161,1,14,125.254381428571,87.041
2023,161,1,15,146.349639090909,122.2078
2023,161,1,16,148.71009,130.1653
2023,161,1,17,157.4365,107.3964
2023,161,1,18,198.359516666667,129.9142
2023,161,1,19,212.71686,149.23
2023,161,1,20,276.474966666667,153.46
2023,161,1,21,306.72005,171.463333333333
2023,161,1,22,289.3369,197.363333333333
2023,161,1,23,286.7065125,197.83875
2023,161,1,24,249.8704,186.555
2023,161,1,25,242.637666666667,218.023333333333
2023,161,1,26,197.807657142857,192.863076923077
2023,161,1,27,238.350075,220.255
2023,161,1,28,238.104375,217.871666666667
2023,161,1,29,197.76904,189.821
2023,161,1,30,184.51475,184.618375
2023,161,1,31,170.8299,155.287666666667
2023,161,1,32,145.9072,129.76
2023,161,1,33,124.9532,118.1745
2023,161,1,34,97.20847,121.049857142857
2023,161,1,35,86.93710875,93.76125
2023,161,1,36,11.2959211111111,42.7139
2023,161,1,38,-11.5196071428571,31.7518142857143
2023,161,1,40,-40.9835303846154,14.80055
2023,161,1,41,-42.1025280645161,14.146335483871
2023,161,1,42,-42.7473828125,13.919659375
2023,161,1,43,-40.88270875,13.74991875
2023,161,1,44,-41.5449866666667,13.5421242424242
2023,161,1,45,-40.8190785714286,13.2225764705882
2023,161,1,46,-41.5449866666667,13.5421242424242
2023,161,1,47,-40.2905725,12.1059325581395
2023,162,1,0,-39.9208417391304,11.6741288888889
2023,162,1,1,-39.6450147727273,11.7905209302326
2023,162,1,2,-38.9531318367347,11.114782875
2023,162,1,3,-37.5248582352941,10.47270156
2023,162,1,4,-36.2944477777778,9.6613597735849
2023,162,1,5,-36.2944477777778,9.6613597735849
2023,162,1,6,-35.9523601851852,9.46293335849057
2023,162,1,7,-36.526993559322,10.1814822068966
2023,162,1,8,-36.1416752542373,9.70083737931034
2023,162,1,9,-28.61273,37.6902
2023,162,1,10,-6.031564,39.3226222222222
2023,162,1,11,17.3081392307692,44.78575
2023,162,1,12,40.3464269230769,57.58175
2023,162,1,13,55.9659875,74.695625
2023,162,1,14,132.263442857143,101.526
2023,162,1,15,147.049085833333,133.592727272727
2023,162,1,16,140.7194,133.106142857143
2023,162,1,17,166.403788888889,130.523777777778
2023,162,1,18,206.826066666667,120.847166666667
2023,162,1,19,246.685733333333,154.384333333333
2023,162,1,20,257.506971428571,174.502857142857
2023,162,1,21,268.4937,207.691428571429
2023,162,1,22,227.013,161.925
2023,162,1,23,246.87125,188.355
2023,162,1,24,249.8704,186.555
2023,162,1,25,235.0892,182.4175
2023,162,1,26,211.5269,222.92
2023,162,1,27,211.5269,222.92
2023,162,1,28,230.604016666667,191.53
2023,162,1,29,216.3642,188.873333333333
2023,162,1,30,176.333575,175.95425
2023,162,1,31,193.165733333333,106.982333333333
2023,162,1,32,138.1298,109.3186
2023,162,1,33,122.782386,118.2038
2023,162,1,34,94.8108475,106.2045
2023,162,1,35,71.1945716666667,88.7333333333333
2023,162,1,36,19.2821966666667,62.1933333333333
2023,162,1,37,8.1060425,49.1963333333333
2023,162,1,38,-18.195512,31.688
2023,162,1,39,-28.9058357142857,27.196
2023,162,1,40,-30.634947,17.1578222222222
2023,162,1,41,-32.980100625,18.6227252
2023,162,1,42,-39.0370195238095,16.8190889
2023,162,1,43,-37.6469475,13.8445642608696
2023,162,1,45,-36.828515,11.5570926
2023,162,1,46,-36.64345,11.5030250967742
2023,162,1,47,-36.4968592307692,12.0341967027027
2023,163,1,0,-37.0726827906977,12.7516042380952
2023,163,1,1,-36.9645728846154,11.64833356
2023,163,1,2,-36.4789362962963,11.0882707307692
2023,163,1,3,-35.0710246296296,10.6525359230769
2023,163,1,4,-37.3730481034483,12.2934187368421
2023,163,1,5,-38.75847078125,12.9726331746032
2023,163,1,6,-38.75847078125,12.9726331746032
2023,163,1,7,-38.3514347692308,13.40233578125
2023,163,1,8,-37.83196515625,12.5498665079365
2023,163,1,9,-35.1772053333333,47.7362538461539
2023,163,1,10,-16.34252,37.9975428571429
2023,163,1,11,12.9198582352941,42.5585625
2023,163,1,12,36.0795992857143,53.8916923076923
2023,163,1,13,53.24183125,73.7295
2023,163,1,14,127.711976666667,95.2746
2023,163,1,15,143.061769166667,146.364909090909
2023,163,1,16,134.09377,127.6964
2023,163,1,17,153.50706,143.17
2023,163,1,18,181.842066666667,118.0884
2023,163,1,19,260.070188888889,183.211
2023,163,1,20,268.669264285714,190.111428571429
2023,163,1,21,265.249606666667,202.322666666667
2023,163,1,22,264.402558823529,192.472352941176
2023,163,1,23,273.979636363636,197.270909090909
2023,163,1,24,283.9415625,205.15375
2023,163,1,25,267.004083333333,179.413333333333
2023,163,1,26,267.347575,186.18875
2023,163,1,27,267.444785714286,191.807142857143
2023,163,1,28,252.42054,193.59
2023,163,1,29,237.210685714286,197.06
2023,163,1,30,197.1934125,161.522875
2023,163,1,31,160.6432,122.914166666667
2023,163,1,32,144.968211111111,115.296888888889
2023,163,1,33,113.544814545455,116.607090909091
2023,163,1,34,88.176324,109.6515
2023,163,1,35,72.7039407142857,103.612357142857
2023,163,1,36,26.66544,80.261
2023,163,1,37,10.8806833333333,53.0568333333333
2023,163,1,38,-8.64229,33.1616666666667
2023,163,1,39,-23.909635,23.717825
2023,163,1,40,-31.7087382051282,12.0946264324324
2023,163,1,41,-31.8013213333333,11.7384553023256
2023,163,1,42,-33.7531522,11.6963620416667
2023,163,1,43,-33.8114250943396,11.526546627451
2023,163,1,44,-34.035888245614,10.9638832363636
2023,163,1,45,-34.3374388888889,10.1352956226415
2023,163,1,46,-35.5853462745098,9.57345536
2023,163,1,47,-36.0418786,9.86518097959184
2023,164,1,0,-35.516257755102,9.89357641666667
2023,164,1,1,-34.7096083333333,9.5122269787234
2023,164,1,2,-36.2084215384615,10.5037958823529
2023,164,1,3,-36.9350503389831,10.414779137931
2023,164,1,4,-38.7632803278688,11.1391998333333
2023,164,1,5,-38.6382508333333,11.2479896610169
2023,164,1,6,-38.7974090163934,11.8201598333333
2023,164,1,7,-38.3984011666667,11.9036761016949
2023,164,1,9,-18.369752,17.7169222222222
2023,164,1,10,-9.36954076923077,29.7603538461538
2023,164,1,11,23.595888125,44.0879333333333
2023,164,1,13,74.0511742857143,88.0882857142857
2023,164,1,14,132.263442857143,101.526
2023,164,1,15,140.842188666667,127.2632
2023,164,1,16,144.08298,130.7746
2023,164,1,17,137.022933333333,126.306333333333
2023,164,1,18,193.378385714286,122.112
2023,164,1,19,261.00845,160.797375
2023,164,1,20,290.6028125,175.66875
2023,164,1,21,264.0877,167.902
2023,164,1,22,266.78892,187.499
2023,164,1,23,263.60198,183.438
2023,164,1,24,293.373916666667,197.72
2023,164,1,25,144.317077777778,131.179444444444
2023,164,1,26,291.82348,206.533
2023,164,1,27,218.076188888889,182.442111111111
2023,164,1,28,186.946328571429,139.087571428571
2023,164,1,29,311.4415,208.2
2023,164,1,30,163.3294,124.52
2023,164,1,31,128.485,135
2023,164,1,32,143.0797,148.15
2023,164,1,33,84.0722,116.18
2023,164,1,34,38.84004,124.43
2023,164,1,35,54.81303,56.944
2023,164,1,36,29.09642,67.442
2023,164,1,37,11.81556,44.948
2023,164,1,38,-12.01188,47.277
2023,164,1,39,-32.91472,23.652
2023,164,1,40,-46.35856,13.211
2023,164,1,41,-60.77368,64.274
2023,164,1,42,-67.15663,54.875
2023,164,1,43,-68.97758,17.355
2023,164,1,44,-81.84882,23.053
2023,164,1,45,-49.9258,7.4302
2023,164,1,46,-44.47155,6.2051
2023,164,1,47,-45.43942,5.865
2023,165,1,0,-43.27871,4.0039
2023,165,1,1,-54.20685,5.8674
2023,165,1,2,-43.07371,4.8372
2023,165,1,3,-35.94022,2.0011
2023,165,1,4,-40.67856,2.1992
2023,165,1,5,-49.64609,9.4136
2023,165,1,6,-60.22079,12.191
2023,165,1,7,-49.18178,10.383
2023,165,1,8,-27.85132,11.609
2023,165,1,9,-8.36515,11.82
2023,165,1,10,12.81694,14.086
2023,165,1,11,53.13159,33.571
2023,165,1,12,79.24933,27.505
2023,165,1,13,124.5348,43.917
2023,165,1,14,134.8695,32.96
2023,165,1,15,204.5624,78.043
2023,165,1,16,207.1444,83.156
2023,165,1,17,184.6751,107.72
2023,165,1,18,191.9273,102.74
2023,165,1,19,232.8594,135.39
2023,165,1,20,246.5517,157.08
2023,165,1,21,291.4323,133.74
2023,165,1,22,129.1227,88.673
2023,165,1,23,211.0889,118.73
2023,165,1,24,269.4301,145.91
2023,165,1,25,308.2751,162.94
2023,165,1,26,197.9761,143.68
2023,165,1,27,322.576,175.96
2023,165,1,28,164.0474,147.52
2023,165,1,29,117.131,125.93
2023,165,1,30,153.8865,140.04
2023,165,1,31,164.058,171.05
2023,165,1,32,141.3396,101.13
2023,165,1,33,167.2859,115.85
2023,165,1,34,140.6794,96.399
2023,165,1,35,70.19404,83.107
2023,165,1,36,58.37926,78.326
2023,165,1,37,13.77638,83.484
2023,165,1,38,-13.53496,44.356
2023,165,1,39,-28.35002,37.586
2023,165,1,40,-28.54715,14.274
2023,165,1,41,-24.12012,8.7953
2023,165,1,42,-46.79416,7.8833
2023,165,1,43,-25.02191,4.1948
2023,165,1,44,-39.55172,7.7032
2023,165,1,45,-21.12597,4.053
2023,165,1,46,-36.71279,6.2131
2023,165,1,47,-50.01018,11.015
2023,166,1,0,-44.95394,7.4551
2023,166,1,1,-32.35412,1.3146
2023,166,1,2,-30.74673,12.71
2023,166,1,3,-24.64193,3.6118
2023,166,1,4,-23.99899,2.8349
2023,166,1,5,-12.6593,2.0184
2023,166,1,6,-25.8423,1.5854
2023,166,1,7,-12.1246,0.18489
2023,166,1,8,-10.86439,2.2326
2023,166,1,9,-8.61619,2.7906
2023,166,1,10,-14.23179,10.109
2023,166,1,11,-6.035,30.427
2023,166,1,12,14.3364,74.253
2023,166,1,13,25.76552,66
2023,166,1,14,43.42014,67.515
2023,166,1,15,99.02403,108.61
2023,166,1,16,100.7926,68.602
2023,166,1,17,158.1227,143.64
2023,166,1,19,277.758,183.76
2023,166,1,20,272.9898,167.62
2023,166,1,21,380.5604,205.23
2023,166,1,22,187.8172,149.13
2023,166,1,23,382.7415,203.37
2023,166,1,24,438.35,238.73
2023,166,1,25,207.7122,98.083
2023,166,1,26,274.4067,150.6
2023,166,1,27,300.7923,167.27
2023,166,1,28,262.5963,142.23
2023,166,1,29,88.77786,100.59
2023,166,1,30,102.0312,120.76
2023,166,1,31,189.0453,163.86
2023,166,1,32,137.626,123.47
2023,166,1,33,160.6768,118.24
2023,166,1,34,66.78607,94.136
2023,166,1,35,71.47291,87.209
2023,166,1,36,26.79996,57.912
2023,166,1,38,-8.27388,20.148
2023,166,1,39,-24.17785,9.2857
2023,166,1,40,-29.46219,30.854
2023,166,1,41,-26.03381,11.174
2023,166,1,42,-26.18558,2.0787
2023,166,1,43,-17.94551,-9.0229
2023,166,1,44,-46.07199,36.918
2023,166,1,45,-34.51869,12.97
2023,166,1,46,-21.10594,3.3617
2023,166,1,47,-19.33217,-4.3074
2023,167,1,0,-12.2597,1.9394
2023,167,1,1,-15.14868,2.8723
2023,167,1,2,-22.64006,4.6808
2023,167,1,3,-30.58246,2.3908
2023,167,1,4,-20.76686,1.5101
2023,167,1,5,-26.34568,3.263
2023,167,1,6,-28.51043,3.7573
2023,167,1,7,-30.88249,3.7198
2023,167,1,8,-20.74101,5.5132
2023,167,1,9,-9.88873,6.4519
2023,167,1,10,-16.48462,15.394
2023,167,1,11,-16.34517,25.431
2023,167,1,12,-11.04008,27.5
2023,167,1,13,24.45177,56.29
2023,167,1,14,7.4805,27.568
2023,167,1,15,40.5086,38.089
2023,167,1,16,45.00404,45.359
2023,167,1,17,63.64994,68.092
2023,167,1,18,20.06997,41.03
2023,167,1,20,98.41078,90.838
2023,167,1,21,13.18905,72.164
2023,167,1,22,97.4874,195.4
2023,167,1,23,198.4308,230.79
2023,167,1,24,127.3073,209.24
2023,167,1,25,132.6609,170.16
2023,167,1,26,118.047,109.67
2023,167,1,27,395.4663,283.27
2023,167,1,28,54.07293,69.489
2023,167,1,30,117.1018,170.79
2023,167,1,31,48.32091,46.689
2023,167,1,32,24.65579,27.092
2023,167,1,33,79.29149,89.132
2023,167,1,34,-22.96225,88.007
2023,167,1,35,-49.71766,147.14
2023,167,1,36,-92.68366,140.3
2023,167,1,39,-34.04198,35.404
2023,167,1,40,-46.99211,44.908
2023,167,1,41,-84.5546,81.251
2023,167,1,42,-81.65859,56.187
2023,167,1,43,-58.06615,44.279
2023,167,1,44,-45.39094,33.641
2023,167,1,45,-58.22104,30.472
2023,167,1,46,-50.52301,22.994
2023,167,1,47,-33.22314,18.694
2023,168,1,0,-36.05962,23.54
2023,168,1,1,-25.76191,12.136
2023,168,1,2,-31.31152,8.0052
2023,168,1,3,-52.68814,12.695
2023,168,1,4,-48.98304,11.691
2023,168,1,5,-52.50567,5.9227
2023,168,1,6,-60.09926,8.5353
2023,168,1,7,-61.55394,18.781
2023,168,1,8,-48.33136,14.498
2023,168,1,9,-40.84136,10.363
2023,168,1,10,-41.54478,26.745
2023,168,1,11,-21.26332,26.424
2023,168,1,12,-20.80254,38.504
2023,168,1,14,43.71747,73.791
2023,168,1,15,68.54339,50.651
2023,168,1,16,120.3311,89.254
2023,168,1,17,147.988,114.38
2023,168,1,18,181.2386,127.47
2023,168,1,19,227.1257,131.38
2023,168,1,20,172.2652,124.94
2023,168,1,21,234.1754,157.22
2023,168,1,22,233.9473,174.92
2023,168,1,23,250.8524,161.7
2023,168,1,24,205.6048,153.54
2023,168,1,25,311.231,225.41
2023,168,1,26,214.3475,159.03
2023,168,1,27,239.3504,151.29
2023,168,1,28,134.2772,87.379
2023,168,1,29,156.4326,107.91
2023,168,1,30,102.0027,150
2023,168,1,31,31.22473,103.42
2023,168,1,32,74.81431,69.58
2023,168,1,33,106.8267,88.199
2023,168,1,34,77.67416,118.05
2023,168,1,35,39.08574,77.618
2023,168,1,36,14.9507,61.56
2023,168,1,38,-7.57657,12.404
2023,168,1,39,-10.44226,16.332
2023,168,1,40,-31.13203,12.535
2023,168,1,41,-16.57671,8.0366
2023,168,1,43,-3.06831,1.461
2023,169,1,2,-0.24702,0.044578
2023,169,1,7,-22.06421,1.3122
2023,169,1,12,19.49884,52.639
2023,169,1,13,21.76458,42.538
2023,169,1,14,63.86076,77.232
2023,169,1,15,164.6532,30.896
2023,169,1,16,161.5758,141.67
2023,169,1,17,175.9651,251.24
2023,169,1,18,171.7218,103.56
2023,169,1,19,136.3369,93.759
2023,169,1,20,153.7807,167.53
2023,169,1,21,326.0319,317.56
2023,169,1,22,193.9637,115.56
2023,169,1,23,229.0901,330.28
2023,169,1,24,128.6908,206.73
2023,169,1,25,134.5858,279.98
2023,169,1,26,193.7959,141.27
2023,169,1,27,187.518,129.68
2023,169,1,28,214.9764,182.2
2023,169,1,29,194.086,186.01
2023,169,1,30,248.2618,75.837
2023,169,1,31,184.384,139.77
2023,169,1,32,130.8232,103.96
2023,169,1,33,75.94493,80.559
2023,169,1,34,67.37411,90.719
2023,169,1,35,38.28381,67.921
2023,169,1,36,13.79947,57.578
2023,169,1,37,-9.82711,42.553
2023,169,1,38,-18.10665,18.06
2023,169,1,39,-30.87724,22.402
2023,169,1,40,-44.79641,55.267
2023,169,1,41,-52.45625,29.751
2023,169,1,42,-93.34594,25.122
2023,169,1,43,-52.78249,-15.952
2023,169,1,45,-29.05445,8.5944
2023,169,1,46,-30.72137,9.881
2023,169,1,47,-31.30238,18.527
2023,170,1,0,-42.59978,21.944
2023,170,1,1,-33.02547,16.806
2023,170,1,2,-22.96641,10.982
2023,170,1,3,-36.65332,25.155
2023,170,1,4,-41.21173,24.741
2023,170,1,5,-9.12385,1.1263
2023,170,1,6,-3.69877,2.8555
2023,170,1,7,-5.57953,1.8362
2023,170,1,8,-8.84168,3.0829
2023,170,1,9,-6.17045,2.0259
2023,170,1,12,-14.58821,14.737
2023,170,1,13,-17.16685,20.672
2023,170,1,15,-6.58963,43.035
2023,170,1,16,7.71486,61.183
2023,170,1,17,34.18575,59.04
2023,170,1,18,103.6175,109.63
2023,170,1,19,109.6603,94.996
2023,170,1,20,218.478,160.82
2023,170,1,21,236.0128,147.38
2023,170,1,22,304.8592,208.23
2023,170,1,23,237.6277,146.6
2023,170,1,24,240.4898,172.11
2023,170,1,25,90.26309,111.58
2023,170,1,26,286.5947,259.36
2023,170,1,27,213.4524,227.87
2023,170,1,28,258.2468,148.59
2023,170,1,29,192.4408,166.38
2023,170,1,30,143.5352,113.8
2023,170,1,31,106.8421,192.22
2023,170,1,32,43.11997,96.382
2023,170,1,33,77.52474,113.21
2023,170,1,34,88.59859,149.64
2023,170,1,35,70.21538,118.81
2023,170,1,36,72.60774,115.85
2023,170,1,37,21.90759,65.309
2023,170,1,38,-5.18011,29.057
2023,170,1,39,-15.09184,20.141
2023,170,1,40,-16.46339,10.857
2023,170,1,41,-22.1739,3.5357
2023,170,1,42,-34.90532,7.8432
2023,170,1,43,-31.72088,6.9826
2023,170,1,44,-31.6882,11.906
2023,170,1,45,-28.68582,10.143
2023,170,1,46,-25.54496,1.748
2023,170,1,47,-20.06724,1.2805
2023,171,1,0,-19.62179,-5.0744
2023,171,1,1,-23.9772,2.2242
2023,171,1,2,-16.12016,3.0933
2023,171,1,3,-26.24682,19.272
2023,171,1,4,-34.67383,16.023
2023,171,1,5,-21.43414,12.05
2023,171,1,6,-15.2427,8.4524
2023,171,1,7,-30.50081,25.303
2023,171,1,8,-14.57704,15.847
2023,171,1,9,-17.05127,17.925
2023,171,1,10,-38.1237,43.084
2023,171,1,11,-23.44302,22.612
2023,171,1,12,-29.16985,52.287
2023,171,1,14,7.27363,16.56
2023,171,1,15,3.51406,23.978
2023,171,1,16,20.33147,39.351
2023,171,1,17,11.21764,43.921
2023,171,1,18,23.55561,70.427
2023,171,1,19,59.34742,82.015
2023,171,1,20,139.6603,187.14
2023,171,1,21,183.2138,226.97
2023,171,1,22,115.6216,121.21
2023,171,1,23,52.00036,56.5
2023,171,1,24,70.85165,86.578
2023,171,1,25,223.4435,147.79
2023,171,1,26,170.7659,124.75
2023,171,1,27,117.9708,92.386
2023,171,1,28,38.23956,40.018
2023,171,1,29,77.8849,86.591
2023,171,1,31,149.4165,208.37
2023,171,1,32,72.59615,115.87
2023,171,1,33,30.38878,57.722
2023,171,1,34,46.76396,76.087
2023,171,1,35,29.58845,57.835
2023,171,1,36,16.73422,57.75
2023,171,1,39,-5.25494,6.7448
2023,171,1,40,-11.88089,4.3293
2023,171,1,41,-15.37734,5.1976
2023,171,1,42,-14.26492,12.285
2023,172,1,1,-28.06759,-8.2605
2023,172,1,2,-13.66645,-28.359
2023,172,1,4,-60.32899,94.585
2023,172,1,5,-95.31397,50.19
2023,172,1,6,-61.72209,26.44
2023,172,1,7,-46.79067,23.991
2023,172,1,8,-32.91813,7.1648
2023,172,1,9,-46.54497,34.467
2023,172,1,10,-38.971,40.131
2023,172,1,11,-14.84391,39.327
2023,172,1,12,-15.34717,50.87
2023,172,1,13,2.27332,52.05
2023,172,1,14,32.3872,122.54
2023,172,1,15,68.44524,125.64
2023,172,1,16,49.71678,98.522
2023,172,1,17,144.2824,148.78
2023,172,1,18,106.8629,145.16
2023,172,1,19,136.7461,204.54
2023,172,1,20,184.9686,152.23
2023,172,1,21,154.435,123.53
2023,172,1,22,169.9328,197.77
2023,172,1,23,114.4802,165.15
2023,172,1,24,123.587,163.71
2023,172,1,25,70.22558,160.5
2023,172,1,26,61.78674,141.07
2023,172,1,27,108.2511,131.44
2023,172,1,28,154.4693,244.67
2023,172,1,29,34.00722,96.499
2023,172,1,30,122.8551,167.42
2023,172,1,31,119.5515,157.97
2023,172,1,32,42.3684,98.764
2023,172,1,33,11.29498,81.9
2023,172,1,34,-11.23677,28.893
2023,172,1,35,-17.60599,20.748
2023,172,1,38,-10.74513,22.42
2023,172,1,40,-17.29308,17.021
2023,172,1,41,-24.09147,9.7214
2023,172,1,42,-28.11081,12.275
2023,172,1,44,-21.77775,4.8502
2023,173,1,1,-25.63848,16.805
2023,173,1,2,-10.82592,1.3718
2023,173,1,5,-22.02897,11.021
2023,173,1,6,-22.91157,9.1765
2023,173,1,9,-9.31325,13.776
2023,173,1,10,-6.85155,24.523
2023,173,1,11,-36.17522,62.081
2023,173,1,12,-17.6888,25.807
2023,173,1,13,-6.45628,29.497
2023,173,1,14,21.19756,57.407
2023,173,1,15,55.68877,81.836
2023,173,1,16,89.69194,171.1
2023,173,1,17,123.5583,121.28
2023,173,1,18,196.1589,146.7
2023,173,1,19,208.5833,166.48
2023,173,1,20,192.0595,156.76
2023,173,1,21,225.9774,289.84
2023,173,1,22,193.7554,257.51
2023,173,1,23,196.7443,324.2
2023,173,1,24,160.3483,205.07
2023,173,1,25,171.2413,283.93
2023,173,1,26,162.7142,252.96
2023,173,1,27,80.3139,238.35
2023,173,1,28,69.694,245.27
2023,173,1,29,101.0149,327.38
2023,173,1,31,-67.97154,217.82
2023,173,1,32,287.345,222.19
2023,173,1,37,-71.5511,117.93
2023,173,1,38,-70.02975,106.18
2023,173,1,46,-54.5184,29.037
2023,173,1,47,-30.27288,19.399
2023,174,1,0,-23.13341,14.81
2023,174,1,3,-15.64404,24.143
2023,174,1,5,-11.19438,-13.021
2023,174,1,6,-10.46629,-25.126
2023,174,1,7,-8.90187,30.227
2023,174,1,9,-9.4289,33.68
2023,174,1,10,-4.06155,14.54
2023,174,1,11,3.02124,31.357
2023,174,1,13,14.34309,-9.0686
2023,174,1,23,48.87958,72.17
2023,174,1,26,-121.1262,38.552
2023,174,1,28,46.28201,151.15
2023,174,1,32,-67.49632,140.15
2023,174,1,33,14.39708,88.407
2023,174,1,34,17.2646,60.765
2023,174,1,35,39.92973,142.37
2023,174,1,36,19.02077,72.375
2023,174,1,37,7.11181,73.254
2023,174,1,38,-8.24554,21.748
2023,174,1,39,-8.53218,15.015
2023,174,1,40,-14.1182,3.0892
2023,174,1,41,-61.85828,14.289
2023,174,1,43,-39.05885,7.6012
2023,174,1,44,-61.48447,1.2618
2023,174,1,45,-38.09422,2.0695
2023,174,1,46,-54.97448,11.485
2023,175,1,0,-45.61236,20.842
2023,175,1,1,-40.81254,33.045
2023,175,1,2,-49.27792,21.195
2023,175,1,3,-55.6119,16.783
2023,175,1,4,-50.59845,18.916
2023,175,1,5,-42.40658,10.884
2023,175,1,7,-22.14701,4.7975
2023,175,1,8,-39.05628,11.213
2023,175,1,9,-33.69132,12.676
2023,175,1,10,-21.89549,21.927
2023,175,1,11,-4.67312,31.646
2023,175,1,12,22.82729,56.426
2023,175,1,13,46.32735,49.358
2023,175,1,14,71.63501,94.368
2023,175,1,15,31.46197,42.048
2023,175,1,16,83.75226,87.271
2023,175,1,17,183.7848,128.3
2023,175,1,18,153.4135,154.19
2023,175,1,19,222.9965,178.07
2023,175,1,20,196.697,153.33
2023,175,1,21,227.4457,196.81
2023,175,1,22,173.3867,161.74
2023,175,1,23,212.9047,174.05
2023,175,1,24,176.3031,146.83
2023,175,1,25,225.7481,210.41
2023,175,1,26,365.0309,446.26
2023,175,1,27,212.9124,305.64
2023,175,1,28,89.8755,121.91
2023,175,1,29,145.3415,252.28
2023,175,1,30,62.32599,98.815
2023,175,1,31,62.94082,118.08
2023,175,1,32,14.44435,141.81
2023,175,1,33,31.78647,99.318
2023,175,1,34,60.74895,146.94
2023,175,1,35,31.72625,115.99
2023,175,1,36,26.88566,47.201
2023,175,1,38,-3.16157,11.98
2023,175,1,39,-12.36154,5.3045
2023,175,1,45,-14.89085,5.9643
2023,175,1,46,-10.60344,2.0839
2023,176,1,1,-9.9548,2.5429
2023,176,1,2,-16.60651,4.4343
2023,176,1,3,-9.60559,2.124
2023,176,1,4,-16.88575,3.7984
2023,176,1,5,-9.88932,3.2965
2023,176,1,6,-11.29226,2.381
2023,176,1,7,-20.11519,7.1656
2023,176,1,9,-11.06154,9.3229
2023,176,1,11,4.26651,15.307
2023,176,1,12,13.16179,26.209
2023,176,1,13,17.58298,26.882
2023,176,1,14,31.44955,32.594
2023,176,1,15,99.49794,70.225
2023,176,1,16,79.80504,65.66
2023,176,1,17,110.4025,44.401
2023,176,1,18,135.2898,131.93
2023,176,1,19,177.8818,143.71
2023,176,1,20,159.8089,119.07
2023,176,1,21,197.5674,141.69
2023,176,1,22,204.3767,153.62
2023,176,1,23,284.2854,276.01
2023,176,1,24,292.3656,197.67
2023,176,1,25,257.731,184.48
