year,month,day,30min,location,incomingShortwaveRadiation,H_orig,LE_orig
2023,5,29,30,1,607.9666666666667,235.0356,120.37
2023,6,3,23,0,931.697,150.3124,179.96
2023,6,21,16,1,369.3333333333333,49.71678,98.522
2023,5,28,24,1,887.6666666666666,274.3147,195.82
2024,4,1,46,0,-0.6786666666666666,-14.94802,8.4593
2024,5,28,26,0,586.6963333333333,74.49717,139.83
2023,3,19,41,0,-1.229666666666667,-8.8157,6.0576
2024,5,5,30,1,547.1999999999999,196.1772,57.406000000000006
2023,6,20,36,1,226.5333333333333,16.73422,57.75
2024,5,1,43,0,-4.767333333333333,-53.58025,24.108
2024,4,3,33,0,129.63500000000002,2.79166,23.166
2024,4,26,5,0,-2.1446666666666667,-30.81378,16.804000000000002
2023,6,27,16,1,468.26666666666665,132.7216,77.808
2023,7,2,43,1,-2.1346666666666665,-51.84761,5.2617
2023,5,12,5,1,-0.7736666666666666,-19.56674,7.5272
2024,4,5,1,1,-1.7446666666666666,-48.71796,2.2397
2024,5,1,34,0,322.8743333333333,-14.562870000000002,81.94200000000001
2023,7,16,14,0,377.334,38.731840000000005,99.709
2024,6,4,10,1,34.28666666666667,-2.42162,4.064
2023,6,21,24,1,511.1333333333334,123.587,163.71
2023,7,8,6,1,-2.717333333333334,-84.93664,20.671999999999997
2023,2,16,38,0,-0.753,-6.50859,2.8714
2023,4,27,2,0,-1.7163333333333333,-10.36226,2.8315
2023,4,28,18,0,237.1,23.16394,59.355
2024,6,17,28,1,406.26666666666665,16.72749,206.02
2023,6,2,20,0,808.8066666666667,123.3465,105.62
2023,5,12,28,1,433.0666666666666,104.5584,176.0
2024,6,3,7,0,-0.0479999999999999,-1.59993,2.6428
2023,3,10,22,0,131.95566666666667,4.93281,15.951
2024,6,2,34,1,77.86333333333333,8.68029,19.543
2024,6,27,17,0,681.3886666666667,100.1413,151.46
2023,5,17,26,1,665.9,256.6862,49.597
2023,6,12,45,1,-3.266,-55.60118000000001,8.345
2023,6,26,36,1,145.96666666666667,-25.02555,87.208
2024,6,4,22,1,159.13333333333333,49.53252,44.87
2024,6,4,30,0,486.6376666666667,41.71333,137.0
2023,2,17,15,0,6.247333333333334,-17.40576,4.2333
2024,5,18,1,1,-0.2326666666666666,-13.71892,11.438
2023,7,7,34,1,398.06666666666666,54.17833,125.79
2023,5,7,39,0,1.4216666666666669,-25.57842,9.9288
2023,6,4,1,1,-2.888333333333333,-67.41979,8.7378
2024,5,21,46,0,-1.38,-22.31017,87.525
2023,5,3,35,0,213.83366666666663,11.20385,46.137
2023,6,27,36,1,103.9,-20.87361,54.751999999999995
2024,6,19,44,1,-1.806,-40.15652,9.0292
2023,7,5,3,1,-0.9393333333333334,-22.0608,15.44
2024,5,13,47,1,-2.4303333333333335,-58.59573,9.3868
2023,7,13,33,1,213.76666666666665,4.27969,106.42
2023,7,9,28,1,735.1,199.8409,212.8
2024,4,11,20,0,269.189,6.8993899999999995,98.226
2024,4,10,33,1,341.23333333333335,131.9851,17.88
2023,3,14,6,0,-3.001,-56.72713,18.032
2023,7,13,14,1,390.46666666666664,86.88283,92.018
2023,5,9,23,1,823.3000000000001,310.2947,104.13
2023,5,13,22,1,540.1333333333333,252.1536,225.16
2023,7,22,26,1,567.4333333333333,108.4535,152.15
2024,6,8,29,1,718.7333333333332,200.0253,117.99
2023,2,17,8,0,-0.489,-15.89309,3.9904
2024,4,27,35,1,190.0,26.839409999999997,9.7702
2023,5,26,11,1,132.16666666666666,20.15943,7.5079
2024,6,3,14,1,183.2,52.72876,55.243
2024,6,17,26,1,444.93333333333334,-13.86571,182.89
2024,4,9,21,1,455.3666666666666,181.0249,20.714
2023,6,16,31,1,266.09999999999997,48.32091,46.68899999999999
2023,5,29,1,1,-2.6630000000000003,-57.28159,10.415
2023,7,25,40,1,1.3086666666666666,-20.74288,17.668
2023,7,16,15,1,444.4333333333334,94.40919,125.47
2024,5,7,31,1,259.5,92.31266,54.045
2023,7,6,15,0,481.4579999999999,82.32188000000001,98.608
2023,7,30,0,1,-1.890666666666667,-33.0817,4.8925
2023,7,20,36,1,221.9333333333333,25.170070000000003,102.9
2023,7,14,32,1,462.9,71.57929,106.65
2023,5,8,33,0,450.94233333333335,34.46355,86.03200000000001
2023,2,28,18,0,293.949,44.60702,29.714
2023,5,8,43,0,-4.949333333333333,-59.70625,25.036
2024,5,13,7,0,-4.132666666666666,-25.25779,3.925
2024,6,11,2,0,-0.8456666666666667,-11.13575,25.552
2023,6,8,38,1,42.48,-38.14058,64.995
2023,7,14,41,1,-1.134,-46.84811,12.640999999999998
2024,4,7,34,1,106.16666666666669,10.90077,27.397
2024,4,27,18,1,603.4666666666666,186.9767,52.885
2023,6,10,13,1,309.40000000000003,18.37379,55.978
2024,6,7,17,0,559.177,81.97491,137.87
2023,5,18,34,0,282.13733333333334,18.61881,70.17699999999999
2023,2,26,27,0,391.666,69.71106999999999,64.742
2024,4,2,42,1,-0.5536666666666666,-47.13617,20.466
2023,5,1,22,0,765.8003333333332,122.7796,220.79
2023,7,19,25,1,177.26666666666665,-36.9879,104.73
2024,5,14,13,0,292.31466666666665,21.09955,49.17
2024,4,27,25,1,452.1666666666667,156.8867,37.566
2023,7,22,43,1,-1.8986666666666665,-40.66769,11.249
2023,7,29,47,0,-1.517,-3.0871299999999997,2.4499
2024,5,1,35,0,211.87299999999996,-32.38319,62.34
2024,5,9,33,1,452.1666666666667,123.4051,126.5
2023,5,16,3,1,-1.5969999999999998,-27.83805,1.5779
2023,6,24,27,1,793.5666666666666,212.9124,305.64
2024,5,18,37,1,69.45666666666666,-1.03731,19.086
2023,6,6,21,1,240.9666666666667,40.04842,39.959
2024,5,15,10,0,49.03766666666667,-58.235969999999995,23.666
2024,6,10,18,1,619.0333333333334,181.689,94.525
2024,6,14,12,0,61.895999999999994,-6.038930000000001,15.601
2023,6,26,32,0,566.4193333333333,49.69638,192.45
2024,5,8,36,1,199.7,29.1287,40.305
2024,5,12,32,0,542.5033333333333,45.1688,112.18
2024,4,18,17,1,155.0,52.16063,39.412
2024,6,14,40,1,14.899,-14.15866,4.2544
2024,6,3,27,1,266.53333333333336,73.94495,67.889
2023,6,30,40,1,9.816666666666666,-45.02325,17.378
2024,6,14,21,0,614.1576666666666,88.80338,155.04
2023,5,25,20,0,367.13000000000005,58.40424,70.12100000000001
2024,5,6,6,1,-0.719,-9.13536,0.6030399999999999
2023,7,23,14,1,313.8666666666667,5.98832,56.382
2024,5,18,13,0,163.48333333333335,16.58523,33.015
2024,5,9,43,1,-2.5266666666666664,-19.75295,3.3053
2023,5,23,45,0,-4.826333333333333,-28.82642,5.8428
2024,5,28,15,0,446.95266666666674,75.54233,107.71
2024,6,11,17,0,252.112,35.747659999999996,65.91199999999999
2024,5,18,11,1,78.14666666666666,16.08592,13.114
2023,7,2,24,1,476.23333333333335,124.2141,181.05
2024,6,10,41,0,-1.4313333333333331,-24.78585,26.764
2024,5,10,27,0,844.828,117.097,235.76
2024,6,13,7,1,-0.8656666666666667,-33.562979999999996,-2.2118
2023,7,23,37,0,23.774,-18.9595,34.455
2024,6,6,25,1,841.8333333333334,200.6066,149.99
2024,4,13,21,0,494.2173333333334,64.61355999999999,143.43
2023,3,4,9,0,-0.7523333333333334,-9.50919,6.0717
2023,5,13,39,1,7.016333333333333,-51.83205,71.891
2023,7,18,15,1,471.56666666666666,93.86043,72.566
2024,5,2,20,0,755.4989999999998,111.5627,168.28
2024,5,5,2,0,-4.683666666666666,-23.31055,24.926
2023,6,27,25,0,652.447,115.6271,186.68
2023,3,3,21,0,133.51966666666667,36.01343,17.815
2023,7,28,26,1,574.3666666666667,136.7336,210.34
2024,6,21,12,0,77.36766666666666,8.84145,21.563
2023,5,4,39,0,-0.1466666666666665,-60.36748000000001,27.862
2024,4,27,1,1,-2.818,-15.79265,1.2503
2024,5,14,38,1,53.06333333333333,-86.64458,76.807
2023,6,9,27,1,826.6666666666666,264.0231,187.39
2024,4,22,15,0,285.7393333333333,44.79818,48.276
2023,5,30,0,1,-2.3893333333333335,-44.43399,11.054
2024,5,21,15,1,478.5333333333333,126.8412,87.632
2024,6,23,31,1,399.1666666666667,78.12373000000001,162.52
2023,6,3,31,1,630.9666666666667,202.5226,87.461
2024,4,23,25,0,319.25933333333336,45.78986,73.843
2023,5,24,38,1,76.11666666666666,-5.2229,6.995
2023,7,24,22,0,398.596,30.69673,168.36
2023,7,17,21,0,479.052,62.240590000000005,116.44
2023,7,5,43,0,-2.482666666666667,-19.47877,20.411
2023,6,7,20,0,229.575,14.89107,52.176
2024,5,19,15,1,118.26666666666668,11.5802,37.629
2023,5,15,38,1,12.645333333333337,-134.539,116.46
2024,6,28,7,1,-0.7606666666666668,-40.33257,10.54
2024,6,20,27,1,251.63333333333335,37.937459999999994,83.33200000000001
2024,5,4,0,1,-0.6329999999999999,-10.17358,4.9097
2023,6,29,21,1,641.4666666666667,149.5446,124.34
2024,4,25,40,1,-1.0176666666666667,-16.24457,2.8004
2023,7,26,34,1,327.3333333333333,60.4837,148.24
2024,4,24,19,0,327.79,82.05304,75.82
2024,4,15,12,1,9.388,-16.8438,18.725
2024,5,1,33,0,416.878,8.65126,122.57
2024,4,14,2,0,-4.585999999999999,-23.10028,2.1308
2024,6,20,33,1,155.63333333333333,26.3741,31.15
2024,5,7,34,0,157.10166666666666,9.02275,47.106
2024,4,7,11,1,6.022666666666667,-57.31419,8.0638
2023,5,16,2,1,-2.0800000000000005,-25.0058,12.408
2024,6,9,44,0,-4.291666666666667,-26.952059999999996,10.895
2024,6,21,21,1,91.1,-9.64094,36.946
2023,7,24,37,1,149.63333333333333,-23.21569,102.68
2023,5,8,34,1,332.8333333333333,109.1058,21.199
2024,5,18,17,1,303.50000000000006,118.4187,49.011
2023,6,9,31,1,257.7,12.65054,84.915
2024,5,25,23,0,502.1466666666667,67.71828000000001,155.81
2024,4,6,31,1,455.8666666666666,150.7332,68.81
2023,5,30,42,1,-2.229666666666667,-48.44364,3.7511
2023,5,13,18,1,676.7333333333332,265.9048,90.669
2023,6,30,30,0,166.56333333333333,27.08943,74.969
2024,6,2,47,1,-2.7880000000000003,-23.82938,2.9411
2023,4,26,18,0,489.2203333333334,125.0259,116.03
2024,4,8,34,0,170.72933333333336,-68.15250999999999,110.27
2023,6,17,27,1,762.5,239.3504,151.29
2024,6,26,17,0,611.957,98.45486,159.21
2024,5,31,31,0,390.184,35.99935,96.227
2023,6,8,30,1,667.5666666666667,169.4409,172.22
2024,6,10,19,0,629.8033333333333,99.15736,140.1
2023,5,19,16,0,564.044,76.72932,104.52
2023,6,24,19,1,745.1,222.9965,178.07
2023,5,19,12,0,144.16366666666667,12.85103,26.128
2024,5,31,13,1,56.18333333333334,5.91493,4.0057
2023,6,30,33,1,429.6,38.345859999999995,184.19
2023,6,5,28,0,808.5189999999999,115.1769,224.77
2023,6,5,22,1,859.0,218.2529,167.95
2024,6,21,7,1,0.2016666666666667,-3.2983,0.79865
2023,7,15,32,1,140.54999999999998,-19.94739,79.781
2024,6,29,30,0,651.8316666666666,58.4361,157.26
2024,5,13,46,1,-2.416,-78.49879,29.571
2023,7,26,2,1,-2.2840000000000003,-33.71461,4.0643
2023,3,13,43,0,-2.8046666666666664,-37.14967,4.1621
2023,7,22,21,1,277.3666666666667,67.43896,59.438
2024,4,12,11,1,9.11,-15.05088,1.4608
2023,5,21,16,0,336.54566666666665,31.64525,53.11600000000001
2023,3,20,29,0,242.22766666666664,24.35611,75.187
2023,6,26,17,1,617.6,73.49919,184.56
2024,5,15,12,1,237.26666666666668,31.882609999999996,38.563
2024,5,17,16,0,541.2456666666666,68.50465,149.86
2023,5,11,37,1,29.41,-32.83802,38.373000000000005
2023,5,12,31,1,591.7666666666667,203.3,115.74
2023,6,4,16,0,570.837,86.0732,77.73100000000001
2024,5,15,5,1,-2.672333333333333,-93.63753,31.294
2023,5,11,29,0,175.71466666666666,25.91043,29.296
2023,6,26,40,0,6.12,-14.4712,13.341
2024,6,13,29,0,724.7623333333332,98.81837,193.35
2023,7,21,11,1,31.44666666666667,-82.68704,68.15
2024,6,27,7,0,-2.024,-10.76451,3.0183
2023,5,22,18,1,653.1666666666666,202.824,120.14
2024,6,2,25,1,125.0,37.39278,31.552
2023,6,28,44,0,-3.167,-6.5159199999999995,3.3726
2023,7,17,8,1,2.954333333333333,-53.101969999999994,8.5074
2023,5,24,22,0,524.3513333333333,72.89431,70.847
2023,7,16,2,1,-1.717666666666667,-53.28995,50.343999999999994
2024,6,16,24,0,428.97566666666665,34.69246,156.86
2023,7,17,21,1,582.9333333333333,147.8228,133.96
2024,5,2,2,0,-4.344333333333333,-52.582640000000005,18.406
2023,7,25,31,1,519.7333333333333,131.0352,161.94
2024,4,12,45,1,-1.6883333333333332,-39.80232,-0.94247
2024,4,22,36,0,27.244,-20.80519,11.692
2023,7,3,15,1,498.1333333333334,95.57753,77.111
2024,5,6,28,0,265.4873333333333,27.63676,90.578
2023,4,28,8,0,-1.3773333333333333,-15.15051,13.765999999999998
2023,7,26,24,1,653.6,161.4361,162.65
2023,5,23,19,1,51.0,-2.66365,57.861
2024,4,30,41,1,-2.573,-60.632769999999994,4.9224
2024,5,6,42,1,-0.608,-44.43215,45.3
2023,4,30,32,0,517.2196666666667,52.50951,123.0
2023,5,14,25,1,808.8000000000001,369.8786,149.98
2023,5,19,22,1,762.6,322.6758,118.31
2023,7,11,18,1,664.7,162.4546,153.64
2023,5,22,16,0,393.1383333333333,24.53619,64.296
2023,7,29,26,0,589.2983333333333,59.485859999999995,245.01
2023,3,18,41,0,-2.372,-8.89378,3.8053
2023,6,19,47,1,-1.836666666666667,-20.06724,1.2805
2024,4,8,25,1,512.2,217.5797,54.077
2023,7,23,43,1,-1.002,-31.519409999999997,12.487
2023,6,27,20,0,849.3526666666667,134.2416,187.43
2023,2,18,6,0,-1.018333333333333,-7.171410000000001,4.6191
2024,5,25,31,1,543.8333333333334,214.6288,149.27
2023,5,28,1,1,-2.917,-47.03912,14.786
2024,6,8,24,1,896.0,265.7328,152.62
2024,6,23,5,1,-2.403,-22.28905,2.2395
2024,5,1,38,1,27.246666666666663,-59.688590000000005,42.317
2023,7,27,4,1,-1.6733333333333331,-29.66569,0.2467
2024,4,4,7,1,-2.247,-55.38692,9.4573
2023,5,14,21,0,783.6466666666665,94.38439,185.38
2023,5,13,30,1,542.9,106.0245,129.5
2024,6,11,27,0,910.2686666666668,152.4117,202.96
2023,5,27,23,0,885.871,151.9228,189.85
2024,4,6,11,1,5.882000000000001,-19.78997,-3.9784
2023,7,2,26,1,478.7333333333333,91.40784,122.18
2024,5,31,19,1,460.6333333333334,38.71416,148.67
2024,5,29,36,0,50.85166666666667,-7.8303,27.33
2023,7,10,15,1,102.55333333333331,7.033339999999999,35.375
2023,6,19,30,0,544.813,96.69731,108.73
2024,6,22,19,0,710.823,109.4026,209.37
2024,6,16,26,1,288.1666666666667,67.73318,90.021
2023,6,28,35,0,317.535,15.356329999999998,35.47
2024,5,2,8,0,-4.1323333333333325,-67.19321,13.513
2024,5,16,23,1,229.30000000000004,62.40118,73.17
2023,5,8,3,0,-3.1643333333333334,-17.135289999999998,5.0353
2023,5,26,19,1,738.5999999999999,241.6991,56.696000000000005
2023,7,5,39,0,21.353000000000005,-28.688840000000003,44.386
2023,5,21,18,1,470.0,151.439,53.071000000000005
2024,6,10,37,1,55.26333333333334,-43.22246,71.704
2023,5,8,24,1,856.6666666666666,284.7692,62.536
2023,5,8,47,1,-2.3713333333333337,-38.11288,11.813
2023,6,20,33,0,379.4129999999999,25.89019,85.34700000000001
2023,6,14,23,1,777.7333333333332,211.0889,118.73
2023,7,31,24,0,245.54166666666663,21.10389,110.85
2023,3,11,7,0,-1.826,-19.12699,30.163
2023,6,5,34,1,375.6,92.21798,94.569
2023,6,25,36,1,240.13333333333333,65.24896,51.195
2024,6,8,26,1,865.3333333333334,267.6958,143.61
2023,5,14,11,1,42.510000000000005,-7.24343,6.9011
2023,5,24,23,0,418.47033333333326,33.44836,93.218
2023,3,3,0,0,-0.432,2.2614099999999997,2.0758
2024,6,16,2,0,-4.08,-26.28407,12.845
2023,5,21,17,1,390.1666666666667,123.4182,52.619
2024,4,30,29,0,659.4566666666666,65.61604,169.08
2024,6,25,15,0,479.3716666666667,75.03350999999999,98.29
2024,6,25,4,1,-2.297333333333333,-60.66752,23.792
2024,5,20,27,1,611.5,222.5417,132.86
2023,7,4,45,1,-1.965666666666667,-60.459619999999994,41.592
2023,5,24,11,1,60.413333333333334,6.22021,1.2587
2023,7,1,30,0,45.842666666666666,-15.31842,45.242
2024,4,5,24,1,381.6666666666667,49.2633,66.542
2024,5,18,35,1,93.53333333333336,-7.594239999999999,27.904
2023,5,8,0,0,-3.737,-18.97,6.4256
2024,5,14,44,0,-5.441333333333333,-71.72941,27.818
2024,4,29,5,1,-1.227666666666667,-30.70979,6.1333
2023,6,23,23,1,128.29999999999998,48.87958,72.17
2023,5,14,14,1,177.20000000000002,38.28388,19.981
2024,6,30,31,0,382.5813333333333,53.2419,97.512
2023,3,4,15,0,22.325666666666667,-5.812130000000001,9.2831
2024,6,28,10,1,40.18333333333333,-19.85671,11.487
2023,6,7,31,1,556.6,127.9829,94.218
2023,7,13,16,1,546.5,125.7262,89.814
2023,7,18,18,1,685.6,205.8168,205.14
2023,7,26,9,1,15.177,-50.35601,5.6411
2024,4,30,40,1,-2.173,-87.74225,53.842
2024,4,28,10,1,11.331666666666663,-22.48304,4.2496
2024,5,13,46,0,-5.276666666666667,-48.60461,17.039
2023,3,14,9,0,-3.813333333333334,-37.90237,23.075
2024,4,8,35,1,120.86666666666666,21.44231,22.118
2024,5,29,27,1,119.36666666666667,-17.555429999999998,77.905
2023,7,28,10,0,8.113333333333333,-1.69843,6.1618
2024,6,10,28,0,122.14,-9.78349,36.701
2023,4,26,20,0,249.09466666666663,50.82895,68.848
2023,7,29,11,1,16.81,-8.07964,12.834
2023,5,22,13,1,289.6333333333333,52.06,42.498999999999995
2023,5,29,47,1,-2.1486666666666667,-37.88798,11.687
2024,4,25,27,1,764.6333333333333,264.8781,43.319
2023,7,24,20,1,578.7,132.7385,178.44
2023,7,10,27,0,787.067,84.93431,233.16
2023,6,26,41,0,0.7546666666666667,-20.75835,23.545
2023,2,20,20,0,167.04233333333335,4.01727,29.034
2024,4,3,16,1,114.03333333333336,7.13385,67.288
2023,3,16,30,0,299.3776666666667,45.12563,64.553
2024,6,25,1,0,-4.212,-9.1329,-1.1344
2024,6,16,15,1,298.93333333333334,44.17784,45.075
2024,6,10,12,1,263.09999999999997,54.36751999999999,27.138
2023,5,7,40,0,-3.626666666666667,-19.99713,4.1428
2024,5,14,39,0,7.199999999999999,-69.12328000000001,33.335
2023,5,16,0,1,-1.5436666666666667,-19.99261,1.8077
2023,5,14,33,1,309.2,57.41794,43.626999999999995
2024,5,30,14,1,50.833333333333336,3.90771,21.039
2024,6,13,38,1,44.85333333333333,-2.8704099999999997,3.6928
2023,7,25,29,1,604.3000000000001,92.15258,172.86
2023,5,23,47,0,-4.985333333333333,-33.448859999999996,10.448
2024,5,2,1,1,-2.379,-49.994240000000005,12.522
2023,3,16,47,0,-3.371333333333333,-26.36715,8.9246
2023,7,5,36,0,283.4703333333333,9.22024,79.695
2023,7,14,30,1,662.4,162.0393,130.35
2023,6,11,31,1,627.3666666666667,209.2385,213.49
2023,5,16,30,0,646.1776666666666,73.13775,168.6
2024,4,29,0,1,-2.0846666666666667,-47.9515,7.1355
2024,5,1,27,0,741.297,66.11017,177.74
2023,5,16,41,1,-2.3306666666666667,-59.3292,4.5705
2023,5,18,43,0,-3.439333333333334,-7.26193,3.6729
2024,5,2,32,0,460.9113333333333,26.13332,121.59
2023,5,23,27,0,56.75366666666667,17.6623,54.511
2024,6,5,47,1,-2.9759999999999995,-93.71362,46.282
2024,5,25,14,1,239.5,23.20607,67.559
2024,4,10,35,0,181.45033333333333,-9.93994,40.996
2024,4,2,42,0,-1.0273333333333332,-16.8322,14.06
2024,6,16,38,1,52.60666666666666,-16.22335,23.386
2023,3,18,30,0,296.2743333333333,18.41178,49.68899999999999
2023,5,30,1,0,-4.737,-27.41053,7.2684
2024,5,26,46,1,-1.280333333333333,-7.38069,7.3793
2023,6,21,35,1,30.146666666666665,-17.60599,20.748
2024,6,20,15,1,476.8333333333333,126.5551,40.983999999999995
2023,2,23,26,0,30.259333333333338,4.22555,-21.15
2024,6,27,29,1,274.0333333333333,-37.71325,94.207
2023,6,15,29,1,323.53333333333336,88.77786,100.59
2024,5,16,0,1,-2.353666666666667,-46.83139,8.2607
2023,6,18,23,0,884.9753333333333,160.9653,223.05
2023,7,2,8,1,8.070666666666668,-32.23337,38.917
2023,5,25,26,0,831.569,118.6966,111.01
2024,4,15,8,0,-0.8296666666666667,0.0,0.0
2024,5,6,44,0,-1.5876666666666666,-3.40585,23.649
2023,5,9,8,1,-1.1696666666666666,-33.06165,2.8718
2024,5,7,8,1,-0.8146666666666667,-24.06373,26.44
2024,4,5,20,0,365.0453333333333,43.8063,75.419
2023,5,28,28,0,809.9426666666667,64.78438,184.86
2023,5,12,12,1,81.83666666666666,-11.94893,19.123
2023,5,16,31,1,446.6333333333334,154.428,58.303
2023,6,25,42,1,-2.405666666666667,-17.08468,4.2483
2024,5,15,17,0,633.5310000000001,82.00845,110.24
2024,6,14,1,1,-1.2613333333333332,-19.84055,4.888
2023,6,23,13,1,28.453333333333337,14.34309,-9.0686
2024,4,13,22,1,582.4,235.4727,40.354
2024,6,16,25,1,711.1999999999999,209.6182,159.73
2024,5,2,38,0,15.557333333333332,-36.12944,20.478
2024,4,30,9,1,2.8843333333333327,-23.29404,6.9428
2023,6,23,33,0,361.7533333333334,42.702740000000006,102.01
2023,5,15,15,0,211.68733333333333,15.007279999999998,38.508
2023,5,16,1,1,-1.7919999999999998,-24.28345,12.775
2023,7,13,20,0,558.8009999999999,57.29394,140.18
2024,4,10,13,0,25.589333333333332,-16.75113,17.67
2023,7,2,35,1,272.3,33.45362,100.42
2024,5,22,34,0,64.58999999999999,-14.56415,31.985
2023,7,7,25,1,891.3333333333334,259.7016,188.25
2023,5,20,9,0,1.772,-8.616660000000001,7.2137
2023,5,12,32,1,436.76666666666665,112.8517,88.289
2024,4,22,26,0,513.6553333333333,306.7473,135.81
2023,7,6,14,0,381.84566666666666,49.70356,66.638
2024,6,6,25,0,956.6143333333332,110.8376,232.89
2024,4,17,17,1,80.08999999999999,22.24847,84.255
2023,6,22,22,1,750.3000000000001,193.7554,257.51
2024,6,28,33,1,495.0333333333333,160.0829,201.06
2024,5,8,23,1,735.0,255.9035,110.26
2024,5,2,15,0,410.07666666666665,55.25826,71.74
2024,4,15,34,0,65.78833333333334,-38.97144,69.131
2023,5,25,41,1,-1.5976666666666668,-43.745059999999995,4.4326
2023,5,7,20,0,135.959,23.8262,39.268
2024,4,25,41,1,-2.0003333333333333,-19.95889,4.9609
2023,7,15,15,0,442.0976666666667,25.807029999999997,114.69
2023,7,19,8,1,0.5816666666666667,-28.44925,10.03
2024,6,2,31,1,65.59333333333332,17.994,15.029000000000002
2023,6,11,32,1,560.9333333333334,165.0622,218.96
2023,3,2,30,0,378.17766666666665,66.69488,44.544
2024,4,14,41,1,-1.643,-14.16982,7.6328
2023,7,29,7,1,-0.3226666666666666,-34.33388,24.326
2024,4,10,37,0,13.910333333333332,-26.85427,7.8969
2023,6,29,42,1,-0.8713333333333333,-11.85003,6.2794
2024,6,15,41,0,-2.157666666666667,-24.04693,13.895
2024,5,25,42,1,-2.2003333333333335,-16.17986,8.8205
2023,6,4,39,1,36.60333333333333,-22.21654,8.9407
2023,7,12,30,0,670.4596666666666,78.96461,230.53
2023,7,20,22,0,682.1923333333333,103.4424,186.0
2023,6,19,38,1,64.34666666666668,-5.18011,29.057
2024,6,22,34,1,102.03333333333336,-9.74849,38.91
2024,5,14,16,0,553.4156666666667,60.259530000000005,93.32
2024,5,2,10,1,23.093333333333337,-37.36359,5.6058
2024,5,3,38,1,12.291,-8.3907,19.31
2024,5,27,16,0,258.48533333333336,20.61983,67.29
2023,7,7,16,1,561.6,92.41911,73.065
2024,5,13,16,0,515.4726666666667,69.24464,105.24
2024,4,6,26,1,716.2333333333332,186.4233,95.846
2024,5,15,36,1,235.36666666666667,-26.11255,153.24
2023,5,20,11,1,38.98666666666667,6.07868,6.6413
2024,6,11,35,0,349.17633333333333,29.209390000000003,70.143
2024,5,28,25,0,747.1446666666667,120.4059,186.03
2023,6,16,28,1,340.1333333333333,54.07293000000001,69.48899999999999
2023,7,15,18,0,671.5456666666666,48.20664,175.78
2024,6,3,10,0,43.572,-3.607180000000001,10.04
2024,6,30,16,0,233.26566666666668,28.57909,73.626
2023,6,10,14,0,385.441,56.03844,66.535
2023,5,26,14,1,383.3666666666666,160.6152,38.1
2023,6,26,31,0,599.87,63.70561,289.2
2023,4,29,12,0,19.395999999999997,-7.0587100000000005,13.789
2023,7,29,10,0,21.208333333333332,-4.54371,9.5101
2023,7,23,20,0,441.528,15.57566,183.24
2023,7,18,33,0,467.53,37.2918,100.61
2023,7,18,14,1,368.3333333333333,64.49722,69.748
2024,6,20,44,1,-0.0843333333333333,-20.77368,7.845
2023,5,13,31,0,414.93533333333335,19.70752,135.34
2023,7,10,6,1,2.7453333333333334,-47.25642,34.9
2023,6,19,19,0,646.549,103.5894,118.69
2023,3,16,33,0,67.23733333333334,-9.89157,40.789
