year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,H_orig,LE_orig
2024,101,29,0,313.399,12.287999999999998,5.226468819209362,35.02062,70.322
2024,170,25,0,654.0526666666666,49.43766666666667,14.50330644246518,44.66098,177.74
2023,179,25,1,824.3666666666667,-25.93558199082497,10.949825463699376,271.1529,215.16
2023,210,36,0,79.58466666666666,1.4799999999999998,10.620837485451936,-26.02922,53.593999999999994
2023,201,23,0,537.8276666666667,78.11533333333334,6.0762831889594775,65.90641,172.54
2023,203,38,1,43.96333333333334,-49.58544608889837,11.645664699655992,-23.85697,19.297
2023,160,3,1,-2.3113333333333337,-30.483716276883445,7.127471972777936,-59.047540000000005,8.5235
2024,140,13,0,71.80366666666667,-0.6346666666666666,0.5196703946150709,7.79932,14.421
2024,109,45,1,-1.7193333333333334,7.158446709895901,2.9063084792182625,-45.51976,4.7787
2023,196,47,1,-0.951,-44.38472508857301,4.907922987573986,-28.90169,13.338
2024,155,28,0,263.66366666666664,17.388666666666666,6.016893978076171,32.20247,79.204
2024,94,40,1,-1.0276666666666667,-3.265188671182722,0.7668721574280557,-19.73463,6.6752
2023,180,10,0,21.316666666666663,-6.107,1.9276704155391595,-1.32878,3.4002
2023,196,3,1,-2.4730000000000003,-37.42249756810061,12.596431386327968,-21.29936,4.0042
2024,142,5,1,-2.063333333333333,-4.597752079778422,3.1190328168670263,-64.0295,8.3294
2024,130,22,0,860.7109999999999,68.20633333333333,12.50541459671548,100.8209,126.4
2023,160,13,1,302.8,-29.665558659728752,6.763841956373266,40.11274,63.716
2023,168,15,0,457.146,-3.315,4.527145058174344,57.171490000000006,123.38
2024,179,0,0,-5.852999999999999,-9.252666666666668,3.7978354543634616,-24.58466,51.49100000000001
2023,65,26,0,95.01766666666668,0.2009999999999999,1.5521953993423283,13.552829999999998,32.894
2024,155,45,1,-0.563,3.4506059201144144,2.513154899185535,-13.27464,3.1838
2023,49,5,0,-0.7473333333333333,0.757,1.5893560122145018,-9.63077,6.4515
2023,155,42,1,-2.6910000000000003,-37.28232674690581,10.81116508285595,-68.02131,17.917
2024,122,41,1,-2.1950000000000003,-18.159450494126244,9.078354166711224,-61.1504,28.304
2023,70,30,0,266.85033333333337,8.864666666666666,3.482936937440937,34.36246,56.61600000000001
2024,149,22,1,304.1666666666667,1.1273942524056133,4.076056770816377,128.2619,81.96600000000001
2024,177,2,1,-2.3843333333333336,-8.803759581334052,6.194933617318753,-66.08408,30.29
2023,209,11,0,30.253,-4.5729999999999995,0.3820894643356105,1.1889,8.5253
2023,192,16,1,532.9,-24.271406268048775,7.566673614549355,92.78645,52.023999999999994
2024,123,5,1,-2.2723333333333335,-9.83700893646508,4.2586777704514756,-36.56128,3.958
2023,166,22,0,652.3026666666667,31.689333333333337,18.334718397071853,87.24219000000001,87.383
2024,141,42,1,-2.6876666666666664,-8.589898239714088,5.893486807208582,-30.22179,5.6901
2023,202,10,1,9.268,-48.778794491655745,2.3422817321463647,-59.43915,50.265
2023,116,16,0,352.108,-12.629333333333337,2.025811900364456,83.81821,64.084
2024,144,9,1,25.766666666666666,0.6527095581339811,1.2168582739445224,-26.64855,0.96557
2023,186,29,1,465.3,-43.22001194085441,9.844754767310604,157.8659,131.45
2023,63,35,0,4.125333333333333,1.0336666666666667,1.0835808478182989,-7.83846,9.7673
2023,150,28,1,725.6666666666666,-33.56667832921355,8.858290838891188,285.0034,88.427
2023,204,22,1,401.4,-47.93950632220945,11.299660544505263,72.1642,169.06
2023,206,23,0,320.882,40.43533333333334,7.922263980093277,25.17858,97.61
2023,175,45,0,-4.28,-7.582000000000001,1.7394119369307577,-13.97701,3.9759
2023,170,2,0,-2.295666666666667,-4.563,12.066204258236697,-17.25965,18.436
2024,100,2,1,-1.401,-10.45651144482601,15.474800767274328,-35.182140000000004,27.968000000000004
2023,199,19,0,752.5003333333334,92.294,10.671724073618446,94.44949,150.66
2024,182,37,1,48.95666666666667,-3.6883161492340832,1.9697373427198883,-9.53428,12.434
2023,163,10,1,90.8,-14.42102301979802,6.514356439639171,-24.08601,17.86
2024,110,5,0,-2.013666666666667,-14.802,2.096993929764886,-22.32189,14.804
2023,166,42,1,-1.3343333333333334,-28.82344825898311,10.864683914783198,-26.18558,2.0787
2023,149,36,0,235.50733333333335,11.709666666666664,10.896351792896024,7.25691,47.677
2023,207,40,1,1.1310000000000002,-42.21406739494354,5.239061752526805,-38.71557,4.7211
2024,117,6,1,-1.1503333333333334,10.001307363967651,2.25791539434338,-35.43302,7.5511
2023,162,34,1,404.3333333333333,-21.608160665346873,20.653270705058084,86.40275,123.61
2024,150,13,0,194.76166666666663,-3.638666666666667,5.026839084790808,13.29442,48.218999999999994
2024,120,33,0,417.15166666666664,53.88,13.915380193638722,35.09512,97.496
2024,173,15,1,397.3333333333333,-6.102109789169225,4.159293226199807,82.57346,65.222
2024,109,28,1,575.1999999999999,2.862457827286298,3.5477722083726206,202.1451,44.136
2023,184,33,0,209.8703333333333,9.089,12.01529226007954,10.07457,96.045
2023,199,0,1,-2.0849999999999995,-43.209808489234135,1.8412929590753355,-72.65966999999999,38.446
2023,192,17,1,601.4333333333333,-24.888606543717767,8.662715246571256,125.386,116.04
2023,180,21,1,641.4666666666667,-27.989370362704467,8.802852631915181,149.5446,124.34
2023,57,24,0,338.35666666666674,0.0,2.4022096559719817,55.5828,54.953
2023,196,38,0,59.80733333333333,-11.132,2.308011529364016,-20.32382,37.347
2023,148,29,0,727.9473333333332,51.43666666666667,18.048846356954535,55.06231,145.01
2023,156,14,0,384.195,-10.548333333333332,4.1151845328885805,65.14004,59.526
2024,119,43,1,-1.6063333333333334,-11.066472357934446,5.227540777238191,-38.299890000000005,8.6955
2023,192,19,1,707.7333333333332,-26.117869186792863,11.899559076900598,144.6245,134.25
2023,153,15,0,451.0443333333333,-5.621,4.048081091450369,101.5482,58.843
2023,136,16,0,134.72166666666666,-6.178333333333334,1.35673408829226,9.38166,40.433
2024,177,21,0,859.6736666666667,79.87166666666667,17.071500093250968,97.92873,162.79
2024,168,38,1,52.60666666666666,-7.70476976475992,8.023059085255454,-16.22335,23.386
2023,138,43,1,-1.5510000000000002,-30.501373313729903,4.446300388940295,-57.23631,12.916
2023,71,47,0,-1.155333333333333,3.373333333333333,1.78970673741898,-28.45152,11.909
2024,95,3,0,-1.39,-6.423333333333333,2.4361113303371447,-31.09621,20.973000000000003
2023,178,26,0,657.6476666666666,17.468666666666667,12.565207356118863,126.0511,189.02
2023,141,42,0,-3.8026666666666658,3.872,9.894027420132542,-51.91132,24.188
2024,115,2,0,-1.357,-13.008666666666665,2.714749455885361,-16.8292,18.209
2023,72,24,0,114.95300000000002,19.116333333333333,3.0163294442328183,-11.4456,47.626999999999995
2024,152,31,0,390.184,25.168000000000003,6.949993529574071,35.99935,96.227
2024,101,6,1,-1.3496666666666666,6.744884071496203,2.27014515772225,-43.19456,6.3748
2024,118,39,1,-0.8493333333333334,-12.394315798989446,10.000324650190825,-40.08302,9.8103
2024,113,16,1,362.7,15.088173230539072,1.193015168907423,155.5726,44.244
2024,140,34,0,283.3453333333334,30.558666666666667,7.51335099052854,34.209379999999996,71.874
2024,138,34,1,110.13333333333333,-8.571235491958905,7.66022430666461,-8.13818,131.28
2024,111,22,0,660.6646666666667,38.904666666666664,6.235221030759979,159.1228,191.5
2023,70,28,0,411.253,9.218,3.5102518666370592,74.23701,101.92
2024,134,9,0,6.423666666666667,-18.906666666666663,2.180300409739834,-16.090329999999998,1.1779
2023,162,3,1,-2.691333333333333,-17.094544439025174,7.305666002288126,-57.71313000000001,20.045
2024,140,5,1,0.305,-0.6740739838714479,2.945724893851189,-11.09828,21.257
2023,207,33,1,308.09999999999997,-44.05720152805267,9.023878937504843,95.93255,151.63
2023,157,46,1,-0.7200000000000001,-33.57478319858574,8.877847066304845,-19.03726,4.9103
2024,124,20,1,313.76666666666665,-4.901242450902697,1.8994392609289612,40.30049,53.879
2023,70,34,0,79.57000000000001,2.627,3.2881144136482474,-5.59965,23.339
2023,169,46,1,-1.3186666666666669,-22.027804750070096,11.633963174293935,-30.72137,9.881
2023,185,15,0,253.09933333333333,-4.238333333333333,5.950130116630904,26.02244,81.881
2023,152,21,1,857.3333333333334,-33.17554601710306,3.8297667846396255,310.7516,84.20700000000001
2024,163,44,1,-1.4063333333333332,2.5106255121708236,3.745876633151539,-29.35112,14.873
2023,196,9,1,17.503333333333334,-36.39911308005865,11.25112548683522,-39.38353,3.234
2023,160,5,1,-2.3409999999999997,-30.28051562333924,6.6561917315761825,-56.19531,2.7133
2024,155,0,1,-2.502333333333333,0.4912669143181806,1.4267753303292263,-11.16175,5.3704
2024,118,22,0,822.8226666666666,75.69033333333334,9.588216050281522,146.431,162.47
2023,201,27,1,826.0,-51.63301107893853,9.343170283975567,219.9605,134.49
2024,107,21,0,397.127,14.645666666666664,3.7227491367146346,83.39859,90.535
2024,95,43,1,-0.5663333333333334,-2.20972982972526,1.3624373721177268,-56.51436,14.672
2023,133,23,0,854.3703333333333,45.778,12.770563075358927,94.46018,211.3
2023,159,14,1,191.03333333333333,-31.520054082939847,3.703240755891653,17.39159,55.16
2024,162,34,0,73.001,-3.3093333333333335,1.814400143681146,-1.39193,37.1
2023,201,44,1,-1.8993333333333335,-51.02145526586798,6.276402012824001,-28.75115,6.5696
2024,168,20,1,695.7999999999998,-1.7811222215582008,7.233855119909666,213.1743,132.4
2023,166,22,1,705.1333333333333,-27.793333834766045,13.892487054282036,187.8172,149.13
2024,134,47,0,-5.755666666666667,-18.347333333333335,7.835340583830771,-42.14541,12.786
2023,137,36,0,217.53933333333336,10.144666666666666,7.680258928265418,31.25352,57.278
2024,97,20,1,519.1333333333333,-7.75192243109258,7.514880037983211,129.0432,35.551
2023,154,33,0,502.0633333333333,26.711,16.739779427387205,49.97553,91.892
2023,182,21,1,463.1666666666667,-26.766114006753313,9.351028696805049,88.25950999999999,156.12
2024,99,34,1,195.9666666666667,-23.142863117911357,19.42818403045157,71.37775,50.133
2023,138,28,1,620.0,-29.248809171209803,6.811883079231096,270.7407,70.149
2023,135,19,1,507.0,-25.133706477319627,6.864603568772962,69.0365,123.91
2024,177,13,0,316.11899999999997,-8.211333333333334,4.404119864678485,43.0403,55.919
2023,127,15,0,56.35366666666667,-5.571333333333333,0.6270696522596602,9.23842,16.785
2023,79,36,0,2.9459999999999997,2.339,3.62004930033808,-17.977829999999997,27.024
2023,169,45,0,-2.9623333333333335,-4.305,14.382390809638595,-36.250809999999994,22.678
2023,141,29,0,766.4806666666667,39.13566666666667,15.545385340573404,72.55643,232.14
2023,184,30,1,425.7,-30.46562505060638,9.634344818370607,79.85526,116.77
2024,130,32,0,543.8356666666666,54.84666666666667,15.92733500489918,23.51854,78.186
2024,153,4,1,-0.1673333333333333,-1.633347503288915,0.7335394685959429,-2.8644700000000003,-6.3842
2023,145,37,1,134.93333333333334,-34.1951675300794,4.855281756381409,26.16982,15.323
2023,152,20,0,835.2866666666667,20.396666666666665,5.5081734851833595,163.1366,108.8
2024,143,37,1,41.85333333333333,-5.537075003381225,1.3721369351487578,-20.79557,59.28
2023,142,39,0,8.602,7.907666666666665,7.351720498426198,-13.07566,11.442
2024,96,8,1,-1.233666666666667,1.3518439503102793,1.5260571312971276,-25.94712,-10.942
2024,123,17,1,534.9333333333334,-5.799059975750626,5.579363968308229,161.0013,52.096
2024,145,18,1,340.3,-2.481979320030309,3.913037730777223,79.11069,47.858
2023,134,35,1,52.84666666666667,-27.39330063932713,6.984458832295697,-16.30856,49.218
2023,158,32,1,270.56666666666666,-35.821206947863566,8.767465716355929,73.90934,77.24
2024,131,14,0,329.83433333333335,-6.619666666666667,4.359291504911377,44.44938,75.13600000000001
2024,167,27,1,569.2333333333333,-5.903030227124537,8.188773132069578,110.5277,117.11
2023,144,24,0,596.0093333333333,19.554333333333332,6.343230867100438,143.6914,134.98
2023,75,23,0,620.8919999999999,23.376,5.024810705120198,153.3664,107.74
2023,137,8,1,0.8250000000000001,-29.076508332146865,0.8971017061251239,-13.49626,-2.0247
2023,171,0,1,-1.2166666666666666,-17.08636720474791,7.713557511582188,-19.62179,-5.0744
2023,194,11,1,70.25666666666666,-20.784358585593736,4.074267011639787,-20.00803,16.393
2024,154,14,1,73.89333333333333,-4.684742392135979,0.4508304852465556,9.49813,21.123
2024,146,15,0,278.18899999999996,24.428333333333335,3.3458876513426112,30.568009999999997,46.806
2023,204,26,1,342.0333333333333,-48.3472825624948,8.499430964544759,47.92951,112.79
2023,144,43,1,-1.5836666666666668,-31.948164861560656,1.3812285354472689,-39.62061,4.0023
2023,156,9,1,37.01333333333333,-34.82322254151457,8.458162301453127,-44.69109,14.713
2023,166,40,0,6.2106666666666674,-1.8373333333333337,11.834433373580673,-39.87944,32.611999999999995
2024,99,6,1,-1.2866666666666666,-10.346648690210795,8.222039865332556,22.35848,-11.628
2023,183,36,0,239.539,0.9416666666666668,12.027617655629992,-9.70764,78.76100000000001
2024,174,32,0,72.46000000000001,7.436666666666667,7.671270285250937,-16.17129,49.139
2023,164,25,1,580.2666666666668,-23.877524089544117,16.556095754398726,215.2916,138.95
2024,172,18,0,662.362,24.402666666666665,6.4518549125704485,79.17075,128.7
2024,121,15,1,395.2999999999999,-4.92274174670512,4.529966681750192,104.7627,20.084
2023,185,9,0,13.26233333333333,-12.065,4.598771299683952,-14.86184,14.647
2024,99,45,1,-2.441333333333333,-13.35816438240797,13.32946552133728,-20.02834,1.6626
2024,99,34,0,170.72933333333336,27.134,20.94028595900012,-68.15250999999999,110.27
2024,98,8,0,-4.311,-2.8906666666666663,12.776911254696412,-39.64201,15.365
2023,73,3,0,-2.853,3.5340000000000003,3.028513911899081,-49.92623,17.465999999999998
2024,138,37,0,66.585,-9.059,6.7232278949599,-22.92911,21.430999999999997
2023,60,27,0,531.5993333333334,14.781333333333334,4.758888179462141,114.9754,57.792
2024,110,25,0,72.56866666666667,-5.682333333333333,0.1081097605304322,-145.5033,33.828
2023,187,13,0,298.60066666666665,-12.742,4.868145865060917,33.90177,58.278
2023,194,26,0,585.2913333333335,57.824000000000005,14.60667940718154,93.35155,205.79
2024,124,30,0,62.46033333333333,0.4876666666666666,3.904869853498497,-4.03975,32.053000000000004
2024,158,15,0,495.397,7.317,3.8883161409728704,64.37782,97.533
2023,159,0,1,0.282,-32.54835938452919,2.854027313576541,-75.64158,66.995
2024,170,21,1,799.4,-8.238943625502147,8.313194253783529,290.73,153.43
2023,132,45,1,-2.087666666666667,-26.371363449387385,9.06126077018754,-70.20758000000001,16.445999999999998
2024,107,18,0,167.98433333333332,-6.465,2.2771442918463354,28.7572,62.879
2024,163,30,0,738.6516666666666,18.793666666666667,9.902057499419351,146.9792,186.38
2024,179,14,1,378.8666666666666,-10.45472881781406,8.463336346005892,74.26038,93.55
2024,127,21,0,797.9786666666668,39.736,6.840154111832209,99.43118,130.55
2023,187,1,1,-1.173,-41.18720939145636,3.363585678225469,-38.77965,4.926
2024,125,18,1,380.73333333333335,1.2483258611101655,3.266095732378803,93.87312,25.263
2023,185,17,0,320.48133333333334,0.5339999999999999,7.025211179940959,50.54843,110.12
2024,115,36,1,37.806666666666665,3.691067218791607,1.6206496716513596,-9.92495,43.861999999999995
2024,115,19,0,327.79,7.493333333333333,2.7236099426096514,82.05304,75.82
2024,112,38,1,4.655666666666666,5.102519915743275,3.933369639358504,-23.59023,5.7764
2023,178,27,0,406.51366666666667,17.557666666666666,12.4125684099131,56.06278,135.55
2023,194,19,0,565.0766666666667,67.368,11.079308368336816,98.9332,192.18
2024,94,34,1,46.553333333333335,-5.745621294102144,1.4806785294287916,-7.305680000000001,43.793
2024,178,16,1,536.2,-5.422409999188022,7.070942672709972,68.83693000000001,78.516
2024,152,39,1,22.116666666666664,-5.185587668974726,2.883983452195425,-20.46469,4.9884
2023,182,34,0,51.327666666666666,-1.2836666666666667,2.4052737757087073,-3.91563,36.694
2023,166,24,1,996.0,-29.231731053604268,15.589567010351054,438.35,238.73
2023,161,8,1,9.215333333333334,-24.30686507155185,9.787586195073484,-53.54016,47.115
2023,63,10,0,-0.7786666666666667,-5.091333333333334,1.031520539070316,-9.66049,6.2231
2024,181,21,0,822.172,88.93700000000001,17.913064101682508,94.05152,179.26
2024,100,36,1,20.74666666666667,-3.8972404557841145,3.1461534529484716,-9.33014,11.566
2024,121,36,0,109.50866666666666,23.687,11.01490819183893,-19.68791,25.946
2024,149,18,1,407.43333333333334,2.2104837911731727,2.445958168758194,84.62194000000001,91.91
2023,118,43,0,-0.2356666666666667,1.914,0.3292539691665439,-5.2213199999999995,1.6746
2023,168,34,1,396.9666666666667,-34.16672812237182,14.001961814147222,77.67416,118.05
2023,193,36,0,265.9356666666667,-5.553333333333334,17.521076168737295,-15.05324,93.086
2023,144,13,0,71.16333333333334,-12.047666666666666,0.9682973394277123,4.6845300000000005,17.347
2024,170,15,1,514.6999999999999,-4.4936132616936995,2.9757616254732113,102.0665,45.614
2023,186,8,1,2.2463333333333337,-42.4122025051302,6.052876529858777,-22.98811,16.116
2024,130,33,1,452.1666666666667,-8.066312479214897,13.083277422566743,123.4051,126.5
2023,149,16,1,541.6333333333333,-32.76292132817539,6.4278952178231865,238.7933,103.01
2023,191,2,1,-0.6253333333333334,-24.476054219695147,6.053040182076213,-90.53026,89.645
2024,98,7,0,-5.285666666666667,-3.523,12.904328356001622,-50.32026,17.484
2024,129,3,1,-2.032666666666667,1.8832404988723332,2.30805354513576,-24.86125,2.4574
2023,163,17,1,629.8333333333333,-17.504491626463842,9.45603549637652,175.2832,105.98
2024,92,12,1,6.43,-1.6825407144922109,1.8362521251982624,-6.87581,6.3584
2024,102,26,1,379.9666666666667,0.5896857640775243,7.074950848691789,153.4757,43.508
2023,53,19,0,171.53733333333332,4.933333333333334,1.1263432366059671,21.46706,20.329
2024,120,44,1,-1.1273333333333333,-10.627312227902076,6.029900378887056,-41.64302,11.688
2024,177,4,1,-2.297333333333333,-7.780693059943175,6.204004734310143,-60.66752,23.792
2023,135,17,0,317.90799999999996,3.64,3.1334163872521117,41.88217,80.10300000000001
2024,138,9,1,22.206666666666667,-0.2788435224704009,2.688209470539892,-117.0423,59.315
2023,154,26,0,756.253,45.48666666666667,15.405175448945844,107.6371,147.33
2024,132,34,0,350.16233333333327,33.208666666666666,14.74399500142953,17.332629999999998,69.366
2024,120,29,0,823.46,77.82766666666667,14.652901358949878,112.8283,155.71
2024,140,35,1,97.21,-6.3211495129761595,4.2060644784960335,10.11852,34.596
2024,134,39,1,12.566666666666668,-12.657469623829751,11.559000009189225,-67.44561999999999,30.716
2024,126,36,0,155.995,2.7616666666666667,8.054303180234053,-5.1833800000000005,45.573
2024,150,3,0,-1.3433333333333335,-16.958,6.500751424987218,-19.56746,20.738000000000003
2023,197,8,1,1.1753333333333331,-40.905058626439,3.06954256082766,-32.93614,19.156
2023,143,29,1,85.62666666666667,-27.61850022402426,0.4666461659577834,31.65067,26.159
2024,181,30,0,651.8316666666666,68.39566666666667,20.70751827801363,58.4361,157.26
