year,month,day,30min,location,netRadiation,incomingShortwaveRadiation,soilHeatflux,airPressure,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,day_of_year,H_orig,LE_orig
2023,6,27,20,0,516.7983333333333,849.3526666666667,11.895000000000001,990.495,11.334952436374387,12.782480777894826,2.4106666666666663,53.001,178,134.2416,187.43
2023,6,13,19,1,545.0966666666667,765.3333333333334,-20.384470119965084,961.0,14.391021414104676,9.252496790886577,2.138,39.13333333333333,164,295.763,231.22
2024,4,20,29,0,229.891,405.6873333333333,12.641333333333336,989.7243333333332,4.451175439427878,6.603159710932335,1.7453333333333332,59.733666666666664,111,93.05309,101.52
2023,6,18,33,1,297.31,464.8666666666666,-32.71118042102299,959.0,19.87027189265815,11.581643729129667,2.276,36.82333333333333,169,75.94493,80.559
2023,3,14,39,0,-22.552666666666667,-1.5650000000000002,-5.953666666666667,976.9866666666667,2.1431432611533827,5.545263056885663,1.2,72.12500000000001,73,-9.31033,9.4397
2023,7,16,4,1,-22.001333333333378,-1.2576666666666665,-42.13193322764553,955.0,2.9204784302694478,18.14066409571214,3.421333333333333,86.13333333333333,197,-33.48303,22.362
2024,4,27,30,0,239.3923333333333,430.95666666666665,43.75566666666666,980.2976666666667,11.115208673040378,10.115253886486656,1.2380000000000002,47.645,118,47.43647,72.743
2024,6,20,13,1,229.05,368.09999999999997,2.5543179039984025,965.0,2.811815309161352,11.500105165022655,2.8189999999999995,80.35333333333334,172,110.2024,79.506
2023,3,13,23,0,62.37233333333333,96.361,19.349999999999998,971.241,2.972726924571127,11.993425844754386,3.318,80.137,72,-24.80346,53.105
2023,5,8,31,0,315.57733333333334,599.783,38.43066666666667,993.3716666666668,10.895114336513313,11.315939775080981,2.824666666666667,50.947333333333326,128,73.73755,123.37
2023,5,18,31,0,263.00066666666663,471.88100000000003,26.994,997.379,8.536378687721726,8.797191134987422,1.5576666666666668,50.75233333333333,138,66.85656999999999,112.59
2024,5,17,46,0,-55.960333333333345,-4.318666666666667,-22.344333333333328,980.384,2.545904624818574,11.905777256838407,2.0696666666666665,82.38333333333333,138,-33.403259999999996,3.2248
2023,5,23,4,1,-5.415999999999997,-0.16633333333333333,-30.494426282839484,958.0,0.6561257394635014,14.602612387594695,4.498666666666667,95.7,143,-29.41538,14.44
2024,6,24,28,0,490.82233333333335,806.2663333333334,88.10700000000001,991.1466666666666,20.703508650455348,13.447923130487995,0.9856666666666666,39.37733333333333,176,97.44324,202.45
2023,5,9,39,0,-52.086666666666666,2.5143333333333335,0.5123333333333333,981.129,9.701968168631367,9.144734007620198,3.2863333333333333,48.52166666666667,129,-63.887980000000006,38.188
2023,6,4,36,0,68.87366666666665,233.698,13.334333333333333,991.9633333333335,17.207049480320613,8.296714459958745,0.9603333333333334,32.53133333333333,155,-2.62264,32.433
2023,7,27,10,1,-16.734333333333325,22.013333333333332,-39.55567024088394,954.0,2.898806029351677,11.138995565571706,4.459666666666666,79.35000000000001,208,-26.17132,8.2762
2024,5,4,35,1,50.165333333333365,97.97666666666667,-4.868151309253901,956.0,5.371222852424957,9.732037581800245,2.254,64.43666666666667,125,23.26555,24.601999999999997
2024,5,14,26,1,587.3176666666666,836.3333333333334,-9.684483618423291,954.0,13.45542772328119,11.388419623988366,4.843,45.84,135,327.6938,203.54
2024,6,26,28,1,414.45,577.0333333333333,-16.470342547620373,957.0,15.251843963039274,18.794983843432806,2.3356666666666666,55.20333333333334,178,127.5314,171.82
2023,7,14,46,1,-88.12799999999999,-2.718666666666666,-38.24311559202915,956.0,13.156711210618512,10.854806998321466,3.1786666666666665,45.20666666666667,195,-54.38669,12.297
2023,4,28,30,0,94.09999999999998,156.8766666666667,7.504999999999999,983.0206666666667,2.909157978093468,11.62669907671975,1.6873333333333331,79.98633333333333,118,15.13475,28.962
2024,5,4,37,0,-19.790333333333333,49.62366666666667,0.4233333333333334,984.3056666666666,5.626565306182405,10.878143625438385,1.5766666666666669,65.90933333333334,125,-15.958039999999999,15.439
2023,7,7,16,0,262.19100000000003,557.3286666666667,28.643666666666665,993.7296666666667,7.556828418062157,14.202798839137927,1.073,65.27133333333335,188,77.98588000000001,119.67
2024,6,26,9,1,-48.39866666666666,44.24333333333333,-6.374235886519737,957.6666666666666,4.659050972623934,14.422386457917774,3.112,75.58333333333333,178,-36.686679999999996,9.6769
2024,6,25,27,1,602.3516666666669,827.3333333333334,-12.464629172688639,961.0,14.306902422667143,14.301180806021407,3.246,49.99,177,223.8505,249.74
2023,3,17,25,0,225.4623333333333,435.88866666666667,26.534333333333333,982.32,10.17580470366601,6.522814718806026,2.234,39.062,76,62.416959999999996,77.459
2023,7,3,20,1,273.4859999999999,366.3666666666666,-29.03620108000151,955.0,8.134581388856331,9.258151963412923,5.5503333333333345,53.23,184,75.20804,113.23
2024,4,10,18,0,109.87599999999999,199.0043333333333,2.3546666666666667,997.7536666666666,4.202811180839484,8.462998479440035,1.6256666666666666,66.81766666666667,101,20.37641,45.933
2024,4,30,27,0,454.453,774.1886666666666,88.55966666666666,986.4943333333334,16.025763637056723,15.420527356402609,1.7306666666666668,49.03766666666667,121,83.87105,165.01
2024,4,14,19,0,138.12933333333334,255.7486666666667,4.067333333333333,992.1043333333333,4.9754821204279125,11.018738402999864,1.9443333333333335,68.892,105,15.82363,60.068000000000005
2024,4,12,43,1,-82.02433333333329,-2.094,-8.006806330955287,971.0,3.0465212291832735,12.112814792627677,4.793333333333334,79.90333333333334,103,-46.14694,-0.42691
2023,6,28,23,0,575.7776666666667,911.5276666666667,36.044666666666664,990.0633333333334,13.504709292265337,12.106507591839124,1.7723333333333333,47.270333333333326,179,171.3382,219.45
2024,4,13,36,0,14.44666666666667,94.75633333333333,18.118,991.8669999999998,10.923809775917459,13.825034266911484,1.733666666666667,55.861333333333334,104,-43.46581,43.225
2024,5,17,35,1,64.8846666666667,145.4,-8.354387867001087,951.0,6.92537890306968,10.263449349771422,4.836333333333333,59.71,138,19.764110000000002,107.2
2023,4,30,23,0,536.2466666666667,867.0980000000001,25.044666666666668,994.7570000000001,6.783971581460715,8.479086850966029,2.0516666666666663,55.553,120,178.5339,252.18
2023,7,9,21,0,476.95866666666666,787.9923333333332,85.859,992.1866666666666,25.38841794293216,17.60733348741144,1.0283333333333333,40.95133333333333,190,59.5747,199.95
2023,7,17,2,1,-55.652333333333445,-1.6513333333333333,-42.760060603985906,961.0,10.557990500306744,9.808503520346697,3.719666666666667,48.160000000000004,198,-37.171170000000004,6.2727
2023,7,15,44,1,-34.8536666666667,-0.8776666666666667,-42.54159095546383,954.0,5.295642406945866,17.836167757348832,4.588666666666668,77.10666666666667,196,-59.544430000000006,36.871
2023,2,16,28,0,131.40133333333333,279.88033333333334,14.722000000000001,994.96,3.488344947379237,7.070665084038089,1.4283333333333335,66.96333333333334,47,48.844390000000004,32.021
2023,6,8,5,1,-21.348666666666645,-0.10933333333333332,-31.315189036578236,961.0,4.242705587447814,13.739940304532189,3.5403333333333333,76.40666666666667,159,-60.62028000000001,48.2
2023,7,23,17,0,273.835,516.4603333333333,50.072333333333326,980.8299999999999,11.855159846884783,13.702281310822839,2.199333333333333,53.61366666666667,204,28.540370000000003,132.22
2023,6,9,11,1,32.29133333333323,146.29999999999998,-29.66541392991844,960.0,6.189233020108629,12.503708750077505,3.201,66.89,160,-23.18776,44.626000000000005
2024,6,16,18,1,500.3963333333333,708.5666666666666,-0.7478295388492511,953.0,5.5877591918928236,11.293688517753163,4.387333333333333,66.89999999999999,168,177.5461,96.925
2023,5,31,5,1,-89.21333333333331,-2.4659999999999997,-32.97328610732531,968.0,4.378471635796748,9.924027174514926,2.449666666666667,69.38666666666667,151,-48.35625,5.1767
2023,6,22,20,0,415.1453333333334,722.5893333333333,26.858999999999998,989.6303333333334,11.745533689994343,21.24506726684694,2.2336666666666667,64.39733333333334,173,119.4049,154.57
2023,7,7,29,0,478.522,802.0783333333334,67.49133333333333,992.7783333333333,24.405544533222226,11.629987485178631,1.5506666666666666,32.273666666666664,188,74.09448,257.09
2024,5,31,44,1,-13.775333333333322,-0.4206666666666667,-3.7596326768350092,955.0,2.3926187852503222,12.879416014219807,3.017,84.33333333333333,152,-8.3593,4.9479
2024,4,22,20,0,394.59833333333336,739.6523333333333,29.157999999999998,994.7786666666666,5.282068909171873,4.725261069176565,2.4276666666666666,47.217999999999996,113,169.8456,130.51
2024,4,5,5,0,-28.822666666666663,-2.234,-8.254333333333333,983.8893333333334,1.4598082732363746,10.954231127265679,1.5643333333333331,88.24066666666666,96,-24.344179999999998,4.7302
2024,4,2,31,1,50.756333333333316,84.92999999999999,-4.648638181951631,950.0,3.9574824136953772,8.339200383908072,4.7523333333333335,67.81666666666666,93,23.91948,38.185
2023,5,9,38,0,-40.74966666666666,24.27,3.5683333333333334,981.2306666666667,9.923254654756104,9.764961397694403,3.1763333333333335,49.598000000000006,129,-56.412,38.685
2023,3,15,21,0,225.20966666666666,388.0756666666666,2.3866666666666667,987.36,1.8823085063749083,6.142996364190616,2.5413333333333337,76.54533333333333,74,85.60653,92.66799999999999
2023,6,20,22,1,319.71500000000003,407.2,-18.115757979913916,959.0,3.8571146809011054,20.10011936196289,2.42,83.89999999999999,171,115.6216,121.21
2023,6,28,25,0,561.1080000000001,886.0723333333334,36.717999999999996,989.9110000000001,13.679480836284265,11.969385426334588,1.9983333333333333,46.666333333333334,179,162.8645,231.9
2023,4,29,19,0,53.15233333333334,90.83533333333332,3.4196666666666666,987.3180000000001,1.4034459442410299,11.191420287842172,0.947,88.85700000000001,119,4.28325,24.543000000000003
2024,6,5,7,1,-16.049000000000035,-0.3216666666666667,-2.0553311463263526,952.6666666666666,4.381897744259305,11.78348990057335,4.695666666666667,72.89333333333333,157,-21.69644,2.0283
2024,6,18,17,0,326.67699999999996,600.7109999999999,30.995,987.1283333333332,8.452976954055195,18.184835273137924,1.008,68.267,170,76.61841,165.98
2023,7,26,33,0,272.8536666666667,466.9069999999999,23.882333333333335,983.7893333333333,13.589646830332907,10.464386464452431,2.489666666666667,43.50366666666667,207,54.11991999999999,128.13
2024,5,20,46,0,-57.324666666666666,-4.337666666666666,-19.540666666666667,982.9656666666666,2.7452446857428825,14.084357360253204,1.5153333333333334,83.688,141,-37.16064,1.8145
2024,4,7,19,1,206.1896666666666,298.8666666666666,-8.849431346521826,960.6666666666666,7.343666543568407,11.24632555052089,2.6286666666666667,60.49666666666667,98,69.29217,27.12
2023,7,28,23,1,296.2666666666666,376.7,-44.051557065454176,953.0,1.3347183395346036,19.52025571569348,3.282,93.59999999999998,209,82.35079,126.24
2024,5,17,23,0,262.603,457.5056666666667,37.33833333333334,978.281,10.852342243392693,12.405999469836397,3.847,53.34,138,48.72252,123.64
2024,6,16,41,1,-30.815666666666687,1.364,-7.226078032076893,954.0,7.7313552670649255,10.599527370408223,4.211,57.82333333333333,168,-25.51453,12.378
2023,7,3,36,1,52.958999999999946,125.89999999999999,-30.264812438930786,955.0,9.339261947839557,10.055578037982588,4.251666666666668,51.846666666666664,184,-15.7852,56.394
2024,5,2,38,0,-44.57033333333334,15.557333333333332,-0.23466666666666658,971.6326666666668,10.565481537798455,13.514290410599244,2.5163333333333333,56.12300000000001,123,-36.12944,20.477999999999998
2024,4,8,7,0,-22.41133333333333,-2.1966666666666668,-1.273,983.8269999999999,2.7812307360119615,13.47947281878202,1.0643333333333336,82.896,99,-19.28568,-60.229
2023,5,29,19,1,523.06,723.6,-33.16794770206669,966.0,6.7088078178616914,10.628106174372844,2.1636666666666664,61.303333333333335,149,264.7703,93.861
2023,7,7,30,1,489.31333333333333,692.1,-46.88543911440149,967.0,19.972068836202048,10.762071460595152,2.2900000000000005,35.016666666666666,188,178.9205,172.74
2024,4,30,29,1,470.7699999999998,654.2333333333332,-20.248860586436937,960.0,12.399336386409102,14.905962856949413,2.6323333333333334,54.59,121,204.1707,70.377
2023,6,6,25,0,74.78766666666665,162.239,13.204999999999998,991.4416666666666,10.288085562576375,12.27004271285585,0.919,54.393,157,4.06985,40.944
2023,7,22,14,1,244.60999999999996,357.8,-44.29036125231167,958.0,2.5371194121660476,11.377612281614828,3.6306666666666665,81.76666666666667,203,23.83835,91.586
2024,4,12,47,1,-67.15899999999993,-1.8263333333333334,-5.342053042032763,970.6666666666666,2.6510927186340485,12.24268659953476,3.8729999999999998,82.2,103,-43.32072,-1.6654
2024,5,11,32,1,344.3666666666667,511.2333333333333,-11.671055579621557,965.0,11.04542555909094,11.734910393935884,2.8386666666666667,51.51333333333333,132,137.2567,67.423
2024,6,13,21,0,318.803,521.4386666666666,38.621,990.0053333333334,8.72610435410334,9.059888146701782,1.2143333333333335,50.93833333333333,165,82.33293,142.31
2023,5,21,8,1,-61.89466666666664,0.6163333333333334,-35.023022044518704,960.0,1.9293972693255537,12.257347358068248,3.286,86.40000000000002,141,-34.08947,-0.27963000000000005
2023,7,28,14,1,74.9636666666666,88.77999999999999,-42.62517242086395,951.0,0.5200699970243825,16.25638151989132,4.154333333333334,96.90000000000002,209,-60.54322,22.441
2023,3,14,5,0,-45.11566666666666,-3.560333333333333,4.089,964.651,2.897714993525229,9.756246462355765,2.4793333333333334,77.10033333333332,73,-55.31511999999999,14.277999999999999
2023,6,4,19,1,539.4333333333334,766.7666666666668,-31.725787508162824,966.0,11.084431833638831,7.059997424241072,2.5406666666666666,38.910000000000004,155,316.6336,161.22
2023,7,24,46,1,-30.65599999999995,-0.9956666666666667,-46.50103673846605,948.3333333333334,1.290499039408589,14.773804355719045,3.8796666666666666,91.96666666666665,205,-29.87404,7.787
2023,7,21,33,1,260.35666666666674,372.56666666666666,-48.373189198523576,955.0,4.214427591173116,12.952283574501497,2.2769999999999997,75.45,202,42.960190000000004,146.23
2024,4,16,30,1,216.89166666666677,263.73333333333335,10.353056808486738,943.0,0.8340598192366784,7.1601237517218985,3.686,89.56666666666666,107,29.971429999999998,83.039
2024,4,19,18,1,107.39433333333335,123.5,12.157363074059901,948.0,0.5224713037926687,6.602137384289174,6.949333333333333,92.66666666666667,110,-70.08285,65.986
2024,4,23,24,1,191.60333333333347,295.73333333333335,6.685377834982106,960.0,4.895659450778556,3.9695414620817497,1.0253333333333334,44.776666666666664,114,112.1764,8.1965
2024,5,1,47,1,-82.5173333333334,-2.322,-13.508001699078939,948.0,6.255659557323741,11.211744269901894,4.195666666666667,64.18666666666667,122,-58.20194,19.195
2023,4,27,24,0,306.5663333333334,551.9053333333333,21.53466666666667,991.8253333333333,6.799149462233181,5.5802716586691385,1.5103333333333335,45.077,117,89.3795,108.85
2023,5,14,26,0,231.08433333333332,406.194,31.604,987.8273333333333,7.463927099754173,12.673110139795927,1.2526666666666666,62.934333333333335,134,81.80915999999999,45.838
2024,6,14,33,0,88.371,157.369,5.170999999999999,981.1613333333333,7.1457910304410195,13.145528342687728,1.3256666666666665,64.784,166,3.63626,48.536
2023,2,22,15,0,3.4313333333333333,11.292333333333332,0.434,986.3316666666666,0.7567781068297936,9.995965667392902,1.1119999999999999,92.96199999999999,53,-1.63345,2.294
2024,4,27,30,1,333.7990000000001,447.1000000000001,-13.703548904893761,953.0,10.445190496581924,8.427112255613798,2.3783333333333334,44.653333333333336,118,129.2507,19.447
2023,6,7,26,1,621.9083333333333,814.9666666666667,-34.59324687308031,964.0,9.015814999874364,12.68812096515781,2.6670000000000003,58.46,158,212.5237,216.66
2023,5,18,45,1,-53.89366666666666,-1.553,-30.089182814232814,969.0,4.411154426884214,7.027572585521907,2.364666666666667,61.43666666666667,138,-46.6708,13.105
2024,6,20,45,1,-16.95133333333331,-0.25966666666666666,-6.828696967831528,961.0,4.098932077943065,15.08783065232561,3.7736666666666667,78.63666666666667,172,-21.85369,-1.0756
2023,6,26,30,0,266.3906666666666,431.58533333333327,25.256666666666664,986.6120000000001,12.788790647378963,17.542754883601262,2.580666666666667,57.836666666666666,177,48.17106,200.73
2024,4,21,25,0,159.91033333333334,295.1903333333333,10.835999999999999,993.3470000000001,4.1159319708401805,5.329839555609291,2.7643333333333335,56.425666666666665,112,43.25051,71.279
2023,6,22,29,0,410.13433333333336,652.523,35.300999999999995,986.027,19.307012991766445,21.441702359994007,3.1380000000000003,52.61933333333334,173,89.71728,148.39
2023,6,3,18,1,507.6689999999999,728.0333333333333,-30.499274731481712,966.0,7.311091700499798,6.729798832436245,2.983333333333333,47.93,154,304.1247,139.53
2023,5,22,9,1,-49.91300000000001,21.403333333333332,-38.31605941637831,958.0,4.04175853001011,13.500596200936545,2.833,76.96,142,-50.29421,9.3417
2023,7,19,8,1,-62.782000000000096,0.5816666666666667,-47.306530497226824,957.0,9.980653017401556,10.105185214438967,2.6633333333333336,50.31,200,-28.44925,10.03
2023,3,15,13,0,-19.630666666666666,-1.8446666666666667,-10.580666666666666,984.3536666666668,0.23378571693036587,6.161373859901026,0.9976666666666666,96.34433333333334,74,-11.64143,-5.655
2024,4,9,14,0,31.904999999999998,85.99233333333332,0.7693333333333334,977.8166666666666,7.37170665285068,11.92578635205507,1.3516666666666666,61.79966666666667,100,-26.48252,37.894
2023,7,25,36,0,19.75433333333333,78.36233333333332,-6.911333333333334,978.4516666666667,8.18892999030223,11.149821817014468,1.285,57.65533333333334,206,-6.66966,39.516999999999996
